time,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
18091678179549,33.5142,19.2898,-13.3308,-18.6468,-18.9215,17.365
18091678398198,33.5142,19.2898,-13.3308,-18.6468,-18.9215,17.365
18091678650568,33.5142,19.2898,-13.3308,-18.6468,-18.9215,17.365
18091678869549,33.5142,19.2898,-13.3308,-18.6468,-18.9215,17.365
18091679087216,33.5142,19.2898,-13.3308,-18.6468,-18.9215,17.365
18091679305309,33.5142,19.2898,-13.3308,-18.6468,-18.9215,17.365
18091679522901,33.5142,19.2898,-13.3308,-18.6468,-18.9215,17.365
18091679741068,33.5142,19.2898,-13.3308,-18.6468,-18.9215,17.365
18091679958938,33.5142,19.2898,-13.3308,-18.6468,-18.9215,17.365
18091680211012,33.5142,19.2898,-13.3308,-18.6468,-18.9215,17.365
18091680428957,33.5142,19.2898,-13.3308,-18.6468,-18.9215,17.365
18091680646698,33.5142,19.2898,-13.3308,-18.6468,-18.9215,17.365
18091680863827,33.5142,19.2898,-13.3308,-18.6468,-18.9215,17.365
18091681081494,33.5142,19.2898,-13.3308,-18.6468,-18.9215,17.365
18091681298475,33.5142,19.2898,-13.3308,-18.6468,-18.9215,17.365
18091681516253,33.5142,19.2898,-13.3308,-18.6468,-18.9215,17.365
18091681734494,33.5142,19.2898,-13.3308,-18.6468,-18.9215,17.365
18091681951772,33.5142,19.2898,-13.3308,-18.6468,-18.9215,17.365
18091682175549,33.5142,19.2898,-13.3308,-18.6468,-18.9215,17.365
18091682393346,33.5142,19.2898,-13.3308,-10.8951,-11.597,25.483
18091682611401,33.5142,19.2898,-13.3308,-10.8951,-11.597,25.483
18091682828716,33.5142,19.2898,-13.3308,-10.8951,-11.597,25.483
18091683046883,33.5142,19.2898,-13.3308,-10.8951,-11.597,25.483
18091683264735,33.5142,19.2898,-13.3308,-10.8951,-11.597,25.483
18091683482253,33.5142,19.2898,-13.3308,-10.8951,-11.597,25.483
18091683700105,33.5142,19.2898,-13.3308,-10.8951,-11.597,25.483
18091683917457,33.5142,19.2898,-13.3308,-10.8951,-11.597,25.483
18091684159346,33.5142,19.2898,-13.3308,-10.8951,-11.597,25.483
18091684386253,33.5142,19.2898,-13.3308,-10.8951,-11.597,25.483
18091684603420,33.5142,19.2898,-13.3308,-10.8951,-11.597,25.483
18091684820623,33.5142,19.2898,-13.3308,-10.8951,-11.597,25.483
18091685038216,33.5142,19.2898,-13.3308,-10.8951,-11.597,25.483
18091685255772,33.5142,19.2898,-13.3308,0,0,0
18091685470216,33.5142,19.2898,-13.3308,0,0,0
18091685684864,33.5142,19.2898,-13.3308,0,0,0
18091685905161,33.5142,19.2898,-13.3308,0,0,0
18091686120198,33.5142,19.2898,-13.3308,0,0,0
18091686336012,33.5142,19.2898,-13.3308,0,0,0
18091686550364,-14.0933,22.9519,-52.8816,0,0,0
18091686764938,-14.0933,22.9519,-52.8816,0,0,0
18091686979938,-14.0933,22.9519,-52.8816,0,0,0
18091687194475,-14.0933,22.9519,-52.8816,0,0,0
18091687409327,-14.0933,22.9519,-52.8816,0,0,0
18091687623883,-14.0933,22.9519,-52.8816,0,0,0
18091687837957,-14.0933,22.9519,-52.8816,0,0,0
18091688054975,-14.0933,22.9519,-52.8816,0,0,0
18091688278494,-14.0933,22.9519,-52.8816,0,0,0
18091688493623,-14.0933,22.9519,-52.8816,0,0,0
18091688708790,-14.0933,22.9519,-52.8816,0,0,0
18091688922661,-14.0933,22.9519,-52.8816,0,0,0
18091689136994,-14.0933,22.9519,-52.8816,0,0,0
18091689350753,-14.0933,22.9519,-52.8816,0,0,0
18091689565549,-14.0933,22.9519,-52.8816,0,0,0
18091689780457,-14.0933,22.9519,-52.8816,0,0,0
18091689995161,-14.0933,22.9519,-52.8816,0,0,0
18091690209809,-14.0933,22.9519,-52.8816,0,0,0
18091690423901,-14.0933,22.9519,-52.8816,0,0,0
18091690644568,-14.0933,22.9519,-52.8816,0,0,0
18091690858790,-14.0933,22.9519,-52.8816,0,0,0
18091691072809,-14.0933,22.9519,-52.8816,0,0,0
18091691287864,-14.0933,22.9519,-52.8816,0,0,0
18091691502679,-14.0933,22.9519,-52.8816,0,0,0
18091691717031,-14.0933,22.9519,-52.8816,0,0,0
18091691932383,-14.0933,22.9519,-52.8816,0,0,0
18091692170920,-14.0933,22.9519,-52.8816,0,0,0
18091692395235,-14.0933,22.9519,-52.8816,-12.6652,-17.304,17.7313
18091692612790,-14.0933,22.9519,-52.8816,-12.6652,-17.304,17.7313
18091692830512,-14.0933,22.9519,-52.8816,-12.6652,-17.304,17.7313
18091693047716,-14.0933,22.9519,-52.8816,-12.6652,-17.304,17.7313
18091693265901,-14.0933,22.9519,-52.8816,-12.6652,-17.304,17.7313
18091693484031,-14.0933,22.9519,-52.8816,-12.6652,-17.304,17.7313
18091693701272,-14.0933,22.9519,-52.8816,-12.6652,-17.304,17.7313
18091693919142,-14.0933,22.9519,-52.8816,-12.6652,-17.304,17.7313
18091694135753,-14.0933,22.9519,-52.8816,-12.6652,-17.304,17.7313
18091694353235,-14.0933,22.9519,-52.8816,-12.6652,-17.304,17.7313
18091694599327,-14.0933,22.9519,-52.8816,-12.6652,-17.304,17.7313
18091694817512,-14.0933,22.9519,-52.8816,-12.6652,-17.304,17.7313
18091695034679,-14.0933,22.9519,-52.8816,-12.6652,-17.304,17.7313
18091695251642,-14.0933,22.9519,-52.8816,-12.6652,-17.304,17.7313
18091695469198,-14.0933,22.9519,-52.8816,-12.6652,-17.304,17.7313
18091695686753,-14.0933,22.9519,-52.8816,-12.6652,-17.304,17.7313
18091695903864,-14.0933,22.9519,-52.8816,-12.6652,-17.304,17.7313
18091696120901,-14.0933,22.9519,-52.8816,-12.6652,-17.304,17.7313
18091696348049,-14.0933,22.9519,-52.8816,-12.6652,-17.304,17.7313
18091696566216,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091696783642,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091697000846,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091697217901,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091697435475,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091697653327,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091697877049,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091698094346,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091698311401,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091698528494,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091698745346,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091698962605,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091699179827,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091699397142,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091699614383,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091699831605,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091700051179,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091700276846,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091700493883,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091700711753,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091700929049,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091701146475,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091701369383,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091701586938,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091701805290,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091702022698,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091702239494,-11.896,24.4167,-63.8679,-12.6652,-17.304,17.7313
18091702456272,-11.896,24.4167,-63.8679,-14.832,-12.5126,4.69985
18091702673031,-11.896,24.4167,-63.8679,-14.832,-12.5126,4.69985
18091702889290,-11.896,24.4167,-63.8679,-14.832,-12.5126,4.69985
18091703104920,-11.896,24.4167,-63.8679,-14.832,-12.5126,4.69985
18091703321327,-11.896,24.4167,-63.8679,-14.832,-12.5126,4.69985
18091703538364,-11.896,24.4167,-63.8679,-14.832,-12.5126,4.69985
18091703754642,-11.896,24.4167,-63.8679,-14.832,-12.5126,4.69985
18091703970735,-11.896,24.4167,-63.8679,-14.832,-12.5126,4.69985
18091704215142,-11.896,24.4167,-63.8679,-14.832,-12.5126,4.69985
18091704432105,-11.896,24.4167,-63.8679,-14.832,-12.5126,4.69985
18091704648309,-11.896,24.4167,-63.8679,-14.832,-12.5126,4.69985
18091704869846,-11.896,24.4167,-63.8679,-14.832,-12.5126,4.69985
18091705087216,-11.896,24.4167,-63.8679,-14.832,-12.5126,4.69985
18091705303475,-11.896,24.4167,-63.8679,0,0,0
18091705518272,-11.896,24.4167,-63.8679,0,0,0
18091705732661,-11.896,24.4167,-63.8679,0,0,0
18091705946938,-11.896,24.4167,-63.8679,0,0,0
18091706161105,-11.896,24.4167,-63.8679,0,0,0
18091706375531,-11.896,24.4167,-63.8679,0,0,0
18091706589920,-20.6851,41.9949,-132.716,0,0,0
18091706805216,-20.6851,41.9949,-132.716,0,0,0
18091707020790,-20.6851,41.9949,-132.716,0,0,0
18091707236401,-20.6851,41.9949,-132.716,0,0,0
18091707451531,-20.6851,41.9949,-132.716,0,0,0
18091707666679,-20.6851,41.9949,-132.716,0,0,0
18091707882142,-20.6851,41.9949,-132.716,0,0,0
18091708100142,-20.6851,41.9949,-132.716,0,0,0
18091708324290,-20.6851,41.9949,-132.716,0,0,0
18091708539549,-20.6851,41.9949,-132.716,0,0,0
18091708754994,-20.6851,41.9949,-132.716,0,0,0
18091708970364,-20.6851,41.9949,-132.716,0,0,0
18091709185790,-20.6851,41.9949,-132.716,0,0,0
18091709429809,-20.6851,41.9949,-132.716,0,0,0
18091709646049,-20.6851,41.9949,-132.716,0,0,0
18091709861512,-20.6851,41.9949,-132.716,0,0,0
18091710076661,-20.6851,41.9949,-132.716,0,0,0
18091710291735,-20.6851,41.9949,-132.716,0,0,0
18091710507105,-20.6851,41.9949,-132.716,0,0,0
18091710722383,-20.6851,41.9949,-132.716,0,0,0
18091710938123,-20.6851,41.9949,-132.716,0,0,0
18091711153642,-20.6851,41.9949,-132.716,0,0,0
18091711368549,-20.6851,41.9949,-132.716,0,0,0
18091711583735,-20.6851,41.9949,-132.716,0,0,0
18091711798790,-20.6851,41.9949,-132.716,0,0,0
18091712024290,-20.6851,41.9949,-132.716,0,0,0
18091712250364,-20.6851,41.9949,-132.716,0,0,0
18091712466327,-20.6851,41.9949,-132.716,-7.26341,-13.2756,6.34785
18091712682420,-20.6851,41.9949,-132.716,-7.26341,-13.2756,6.34785
18091712898179,-20.6851,41.9949,-132.716,-7.26341,-13.2756,6.34785
18091713113735,-20.6851,41.9949,-132.716,-7.26341,-13.2756,6.34785
18091713330049,-20.6851,41.9949,-132.716,-7.26341,-13.2756,6.34785
18091713551605,-20.6851,41.9949,-132.716,-7.26341,-13.2756,6.34785
18091713767920,-20.6851,41.9949,-132.716,-7.26341,-13.2756,6.34785
18091713983309,-20.6851,41.9949,-132.716,-7.26341,-13.2756,6.34785
18091714199179,-20.6851,41.9949,-132.716,-7.26341,-13.2756,6.34785
18091714415068,-20.6851,41.9949,-132.716,-7.26341,-13.2756,6.34785
18091714631383,-20.6851,41.9949,-132.716,-7.26341,-13.2756,6.34785
18091714847661,-20.6851,41.9949,-132.716,-7.26341,-13.2756,6.34785
18091715063531,-20.6851,41.9949,-132.716,-7.26341,-13.2756,6.34785
18091715280494,-20.6851,41.9949,-132.716,-7.26341,-13.2756,6.34785
18091715495883,-20.6851,41.9949,-132.716,-7.26341,-13.2756,6.34785
18091715712290,-20.6851,41.9949,-132.716,-7.26341,-13.2756,6.34785
18091715928253,-20.6851,41.9949,-132.716,-7.26341,-13.2756,6.34785
18091716166346,-20.6851,41.9949,-132.716,-7.26341,-13.2756,6.34785
18091716392272,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091716607475,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091716823123,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091717045290,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091717262216,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091717478512,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091717694494,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091717910920,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091718126809,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091718343105,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091718559790,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091718776920,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091718992901,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091719209123,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091719425401,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091719642253,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091719858549,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091720077531,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091720309049,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091720525364,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091720741531,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091720957475,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091721173698,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091721389549,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091721605364,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091721821235,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091722037475,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091722253568,-25.0796,33.9382,-132.716,-7.26341,-13.2756,6.34785
18091722469568,-25.0796,33.9382,-132.716,1.46489,-25.0557,-2.04474
18091722685753,-25.0796,33.9382,-132.716,1.46489,-25.0557,-2.04474
18091722901920,-25.0796,33.9382,-132.716,1.46489,-25.0557,-2.04474
18091723118198,-25.0796,33.9382,-132.716,1.46489,-25.0557,-2.04474
18091723334105,-25.0796,33.9382,-132.716,1.46489,-25.0557,-2.04474
18091723579420,-25.0796,33.9382,-132.716,1.46489,-25.0557,-2.04474
18091723797901,-25.0796,33.9382,-132.716,1.46489,-25.0557,-2.04474
18091724023975,-25.0796,33.9382,-132.716,1.46489,-25.0557,-2.04474
18091724251198,-25.0796,33.9382,-132.716,1.46489,-25.0557,-2.04474
18091724467679,-25.0796,33.9382,-132.716,1.46489,-25.0557,-2.04474
18091724683494,-25.0796,33.9382,-132.716,1.46489,-25.0557,-2.04474
18091724899068,-25.0796,33.9382,-132.716,1.46489,-25.0557,-2.04474
18091725115142,-25.0796,33.9382,-132.716,0,0,0
18091725331031,-25.0796,33.9382,-132.716,0,0,0
18091725546864,-25.0796,33.9382,-132.716,0,0,0
18091725761661,-25.0796,33.9382,-132.716,0,0,0
18091725976975,-25.0796,33.9382,-132.716,0,0,0
18091726192327,-25.0796,33.9382,-132.716,0,0,0
18091726406827,-85.1382,44.1921,-146.632,0,0,0
18091726622235,-85.1382,44.1921,-146.632,0,0,0
18091726837975,-85.1382,44.1921,-146.632,0,0,0
18091727053735,-85.1382,44.1921,-146.632,0,0,0
18091727269327,-85.1382,44.1921,-146.632,0,0,0
18091727485475,-85.1382,44.1921,-146.632,0,0,0
18091727705586,-85.1382,44.1921,-146.632,0,0,0
18091727921494,-85.1382,44.1921,-146.632,0,0,0
18091728161475,-85.1382,44.1921,-146.632,0,0,0
18091728386475,-85.1382,44.1921,-146.632,0,0,0
18091728602401,-85.1382,44.1921,-146.632,0,0,0
18091728817568,-85.1382,44.1921,-146.632,0,0,0
18091729033049,-85.1382,44.1921,-146.632,0,0,0
18091729248327,-85.1382,44.1921,-146.632,0,0,0
18091729463661,-85.1382,44.1921,-146.632,0,0,0
18091729678883,-85.1382,44.1921,-146.632,0,0,0
18091729894253,-85.1382,44.1921,-146.632,0,0,0
18091730109568,-85.1382,44.1921,-146.632,0,0,0
18091730324957,-85.1382,44.1921,-146.632,0,0,0
18091730540642,-85.1382,44.1921,-146.632,0,0,0
18091730755605,-85.1382,44.1921,-146.632,0,0,0
18091730970364,-85.1382,44.1921,-146.632,0,0,0
18091731185642,-85.1382,44.1921,-146.632,0,0,0
18091731401179,-85.1382,44.1921,-146.632,0,0,0
18091731616735,-85.1382,44.1921,-146.632,0,0,0
18091731832160,-85.1382,44.1921,-146.632,0,0,0
18091732049920,-85.1382,44.1921,-146.632,0,0,0
18091732273809,-85.1382,44.1921,-146.632,1.46489,-25.0557,-2.04474
18091732496216,-85.1382,44.1921,-146.632,-1.67852,-38.0566,-11.9938
18091732714160,-85.1382,44.1921,-146.632,-1.67852,-38.0566,-11.9938
18091732931623,-85.1382,44.1921,-146.632,-1.67852,-38.0566,-11.9938
18091733149290,-85.1382,44.1921,-146.632,-1.67852,-38.0566,-11.9938
18091733366383,-85.1382,44.1921,-146.632,-1.67852,-38.0566,-11.9938
18091733583698,-85.1382,44.1921,-146.632,-1.67852,-38.0566,-11.9938
18091733800846,-85.1382,44.1921,-146.632,-1.67852,-38.0566,-11.9938
18091734017883,-85.1382,44.1921,-146.632,-1.67852,-38.0566,-11.9938
18091734235235,-85.1382,44.1921,-146.632,-1.67852,-38.0566,-11.9938
18091734452179,-85.1382,44.1921,-146.632,-1.67852,-38.0566,-11.9938
18091734669864,-85.1382,44.1921,-146.632,-1.67852,-38.0566,-11.9938
18091734886864,-85.1382,44.1921,-146.632,-1.67852,-38.0566,-11.9938
18091735103327,-85.1382,44.1921,-146.632,-1.67852,-38.0566,-11.9938
18091735321179,-85.1382,44.1921,-146.632,-1.67852,-38.0566,-11.9938
18091735538179,-85.1382,44.1921,-146.632,-1.67852,-38.0566,-11.9938
18091735761475,-85.1382,44.1921,-146.632,-1.67852,-38.0566,-11.9938
18091735978846,-85.1382,44.1921,-146.632,-1.67852,-38.0566,-11.9938
18091736215198,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091736433327,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091736650716,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091736868512,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091737085605,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091737302753,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091737519846,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091737737327,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091737954716,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091738171735,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091738388772,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091738605883,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091738823642,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091739070272,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091739288383,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091739506827,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091739724549,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091739941809,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091740195142,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091740412864,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091740629753,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091740846883,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091741064031,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091741280901,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091741498049,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091741715327,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091741933012,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091742150086,-111.505,54.446,-155.421,-1.67852,-38.0566,-11.9938
18091742372494,-111.505,54.446,-155.421,5.40178,-45.381,-19.2877
18091742590216,-111.505,54.446,-155.421,5.40178,-45.381,-19.2877
18091742806901,-111.505,54.446,-155.421,5.40178,-45.381,-19.2877
18091743024346,-111.505,54.446,-155.421,5.40178,-45.381,-19.2877
18091743241068,-111.505,54.446,-155.421,5.40178,-45.381,-19.2877
18091743457975,-111.505,54.446,-155.421,5.40178,-45.381,-19.2877
18091743674883,-111.505,54.446,-155.421,5.40178,-45.381,-19.2877
18091743891827,-111.505,54.446,-155.421,5.40178,-45.381,-19.2877
18091744077198,-111.505,54.446,-155.421,5.40178,-45.381,-19.2877
18091744303883,-111.505,54.446,-155.421,5.40178,-45.381,-19.2877
18091744521494,-111.505,54.446,-155.421,5.40178,-45.381,-19.2877
18091744738975,-111.505,54.446,-155.421,5.40178,-45.381,-19.2877
18091744956253,-111.505,54.446,-155.421,5.40178,-45.381,-19.2877
18091745173512,-111.505,54.446,-155.421,0,0,0
18091745388957,-111.505,54.446,-155.421,0,0,0
18091745604642,-111.505,54.446,-155.421,0,0,0
18091745820883,-111.505,54.446,-155.421,0,0,0
18091746042494,-111.505,54.446,-155.421,0,0,0
18091746258901,-111.505,63.2351,-162.012,0,0,0
18091746474346,-111.505,63.2351,-162.012,0,0,0
18091746690012,-111.505,63.2351,-162.012,0,0,0
18091746904994,-111.505,63.2351,-162.012,0,0,0
18091747120605,-111.505,63.2351,-162.012,0,0,0
18091747335975,-111.505,63.2351,-162.012,0,0,0
18091747551364,-111.505,63.2351,-162.012,0,0,0
18091747766901,-111.505,63.2351,-162.012,0,0,0
18091747982605,-111.505,63.2351,-162.012,0,0,0
18091748208216,-111.505,63.2351,-162.012,0,0,0
18091748423698,-111.505,63.2351,-162.012,0,0,0
18091748639160,-111.505,63.2351,-162.012,0,0,0
18091748854086,-111.505,63.2351,-162.012,0,0,0
18091749069309,-111.505,63.2351,-162.012,0,0,0
18091749284901,-111.505,63.2351,-162.012,0,0,0
18091749500457,-111.505,63.2351,-162.012,0,0,0
18091749715735,-111.505,63.2351,-162.012,0,0,0
18091749930698,-111.505,63.2351,-162.012,0,0,0
18091750145383,-111.505,63.2351,-162.012,0,0,0
18091750361049,-111.505,63.2351,-162.012,0,0,0
18091750576235,-111.505,63.2351,-162.012,0,0,0
18091750797327,-111.505,63.2351,-162.012,0,0,0
18091751013049,-111.505,63.2351,-162.012,0,0,0
18091751228346,-111.505,63.2351,-162.012,0,0,0
18091751444494,-111.505,63.2351,-162.012,0,0,0
18091751659568,-111.505,63.2351,-162.012,0,0,0
18091751874142,-111.505,63.2351,-162.012,0,0,0
18091752093735,-111.505,63.2351,-162.012,0,0,0
18091752318660,-111.505,63.2351,-162.012,5.40178,-45.381,-19.2877
18091752535920,-111.505,63.2351,-162.012,21.0273,-67.0797,-21.9733
18091752754327,-111.505,63.2351,-162.012,21.0273,-67.0797,-21.9733
18091752973012,-111.505,63.2351,-162.012,21.0273,-67.0797,-21.9733
18091753192160,-111.505,63.2351,-162.012,21.0273,-67.0797,-21.9733
18091753410901,-111.505,63.2351,-162.012,21.0273,-67.0797,-21.9733
18091753629327,-111.505,63.2351,-162.012,21.0273,-67.0797,-21.9733
18091753847735,-111.505,63.2351,-162.012,21.0273,-67.0797,-21.9733
18091754065957,-111.505,63.2351,-162.012,21.0273,-67.0797,-21.9733
18091754284031,-111.505,63.2351,-162.012,21.0273,-67.0797,-21.9733
18091754531586,-111.505,63.2351,-162.012,21.0273,-67.0797,-21.9733
18091754749938,-111.505,63.2351,-162.012,21.0273,-67.0797,-21.9733
18091754968920,-111.505,63.2351,-162.012,21.0273,-67.0797,-21.9733
18091755186383,-111.505,63.2351,-162.012,21.0273,-67.0797,-21.9733
18091755405105,-111.505,63.2351,-162.012,21.0273,-67.0797,-21.9733
18091755623049,-111.505,63.2351,-162.012,21.0273,-67.0797,-21.9733
18091755841272,-111.505,63.2351,-162.012,21.0273,-67.0797,-21.9733
18091756062512,-111.505,63.2351,-162.012,21.0273,-67.0797,-21.9733
18091756290660,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091756509272,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091756728327,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091756946698,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091757165290,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091757383846,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091757602086,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091757820698,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091758046364,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091758264994,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091758483364,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091758701883,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091758920605,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091759138975,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091759357346,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091759576346,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091759794642,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091760024216,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091760253531,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091760473198,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091760691716,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091760910216,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091761128679,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091761352142,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091761571068,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091761789809,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091762008235,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091762226364,-172.296,63.9675,-105.616,21.0273,-67.0797,-21.9733
18091762444346,-172.296,63.9675,-105.616,20.2948,-83.9869,-20.5695
18091762662438,-172.296,63.9675,-105.616,20.2948,-83.9869,-20.5695
18091762880809,-172.296,63.9675,-105.616,20.2948,-83.9869,-20.5695
18091763099142,-172.296,63.9675,-105.616,20.2948,-83.9869,-20.5695
18091763317346,-172.296,63.9675,-105.616,20.2948,-83.9869,-20.5695
18091763535660,-172.296,63.9675,-105.616,20.2948,-83.9869,-20.5695
18091763753586,-172.296,63.9675,-105.616,20.2948,-83.9869,-20.5695
18091763971753,-172.296,63.9675,-105.616,20.2948,-83.9869,-20.5695
18091764216531,-172.296,63.9675,-105.616,20.2948,-83.9869,-20.5695
18091764435290,-172.296,63.9675,-105.616,20.2948,-83.9869,-20.5695
18091764659290,-172.296,63.9675,-105.616,20.2948,-83.9869,-20.5695
18091764877420,-172.296,63.9675,-105.616,20.2948,-83.9869,-20.5695
18091765095846,-172.296,63.9675,-105.616,20.2948,-123.051,0
18091765313716,-172.296,63.9675,-105.616,0,0,0
18091765529253,-172.296,63.9675,-105.616,0,0,0
