time (s)deg reading
2825130,158.291
2825131,158.291
2825132,158.291
2825133,158.291
2825134,158.291
2825135,158.291
2825136,158.291
2825137,158.291
2825138,158.291
2825139,158.291
2825140,158.291
2825141,158.291
2825142,158.291
2825143,158.291
2825144,158.291
2825145,158.291
2825146,158.291
2825147,158.291
2825148,158.291
2825149,158.291
2825149,158.291
2825150,158.291
2825151,158.291
2825152,158.291
2825153,158.291
2825154,158.291
2825155,158.291
2825156,158.291
2825157,158.291
2825158,158.291
2825159,158.291
2825160,158.291
2825161,158.291
2825162,158.291
2825163,158.291
2825164,158.291
2825165,158.291
2825166,158.291
2825167,158.291
2825168,158.291
2825168,158.291
2825169,158.291
2825170,158.291
2825171,158.291
2825172,158.291
2825173,158.291
2825174,158.291
2825175,158.291
2825176,158.291
2825177,158.291
2825178,158.291
2825179,158.291
2825180,158.291
2825181,158.291
2825182,158.291
2825183,158.291
2825184,158.291
2825185,158.291
2825186,158.291
2825187,158.291
2825188,158.291
2825188,158.291
2825189,158.291
2825190,158.291
2825191,158.291
2825192,158.291
2825193,158.291
2825194,158.291
2825195,158.291
2825196,158.291
2825197,158.291
2825198,158.291
2825199,158.291
2825200,158.291
2825201,158.291
2825202,158.291
2825203,158.291
2825204,158.291
2825205,158.291
2825206,158.291
2825206,158.291
2825207,158.291
2825208,158.291
2825209,158.291
2825210,158.291
2825211,158.291
2825212,158.291
2825213,158.291
2825214,158.291
2825215,158.291
2825216,158.291
2825217,158.291
2825218,158.291
2825219,158.291
2825220,158.291
2825221,158.291
2825222,158.291
2825223,158.291
2825224,158.291
2825225,158.291
2825225,158.291
2825226,158.291
2825227,158.291
2825228,158.291
2825229,158.291
2825230,158.291
2825231,158.291
2825232,158.291
2825233,158.291
2825234,158.291
2825235,158.291
2825236,158.291
2825237,158.291
2825238,158.291
2825239,158.291
2825240,158.291
2825241,158.291
2825242,158.291
2825243,158.291
2825244,158.291
2825244,158.291
2825245,158.291
2825246,158.291
2825247,158.291
2825248,158.291
2825249,158.291
2825250,158.291
2825251,158.291
2825252,158.291
2825253,158.291
2825254,158.291
2825255,158.291
2825256,158.291
2825257,158.291
2825258,158.291
2825259,158.291
2825260,158.291
2825261,158.291
2825262,158.291
2825262,158.291
2825263,158.291
2825264,158.291
2825265,158.291
2825266,158.291
2825267,158.291
2825268,158.291
2825269,158.291
2825270,158.291
2825271,158.291
2825272,158.291
2825273,158.291
2825274,158.291
2825275,158.291
2825276,158.291
2825277,158.291
2825278,158.291
2825279,158.291
2825280,158.291
2825281,158.291
2825281,158.291
2825282,158.291
2825283,158.291
2825284,158.291
2825285,158.291
2825286,158.291
2825287,158.291
2825288,158.291
2825289,158.291
2825290,158.291
2825291,158.291
2825292,158.291
2825293,158.291
2825294,158.291
2825295,158.291
2825296,158.291
2825297,158.291
2825298,158.291
2825299,158.291
2825300,158.291
2825300,158.291
2825301,158.291
2825302,158.291
2825303,158.291
2825304,158.291
2825305,158.291
2825306,158.291
2825307,158.291
2825308,158.291
2825309,158.291
2825310,158.291
2825311,158.291
2825312,158.291
2825313,158.291
2825314,158.291
2825315,158.291
2825316,158.291
2825317,158.291
2825318,158.291
2825318,158.291
2825319,158.291
2825320,158.291
2825321,158.291
2825322,158.291
2825323,158.291
2825324,158.291
2825325,158.291
2825326,158.291
2825327,158.291
2825328,158.291
2825329,158.291
2825330,158.291
2825331,158.291
2825332,158.291
2825333,158.291
2825334,158.291
2825335,158.291
2825336,158.291
2825337,158.291
2825337,158.291
2825338,158.291
2825339,158.291
2825340,158.291
2825341,158.291
2825342,158.291
2825343,158.291
2825344,158.291
2825345,158.291
2825346,158.291
2825347,158.291
2825348,158.291
2825349,158.291
2825350,158.291
2825351,158.291
2825352,158.291
2825353,158.291
2825354,158.291
2825355,158.291
2825355,158.291
2825356,158.291
2825357,158.291
2825358,158.291
2825359,158.291
2825360,158.291
2825361,158.291
2825362,158.291
2825363,158.291
2825364,158.291
2825365,158.291
2825366,158.291
2825367,158.291
2825368,158.291
2825369,158.291
2825370,158.291
2825371,158.291
2825372,158.291
2825373,158.291
2825374,158.291
2825374,158.291
2825375,158.291
2825376,158.291
2825377,158.291
2825378,158.291
2825379,158.291
2825380,158.291
2825381,158.291
2825382,158.291
2825383,158.291
2825384,158.291
2825385,158.291
2825386,158.291
2825387,158.291
2825388,158.291
2825389,158.291
2825390,158.291
2825391,158.291
2825392,158.291
2825393,158.291
2825393,158.291
2825394,158.291
2825395,158.291
2825396,158.291
2825397,158.291
2825398,158.291
2825399,158.291
2825400,158.291
