time (s)deg reading
2756289,190.547
2756290,190.547
2756291,190.547
2756292,190.547
2756293,190.547
2756294,190.547
2756295,190.547
2756296,190.547
2756297,190.547
2756298,190.547
2756299,190.547
2756300,190.547
2756301,190.547
2756302,190.547
2756302,190.547
2756303,190.547
2756304,190.547
2756305,190.547
2756306,190.547
2756307,190.547
2756308,190.547
2756309,190.547
2756310,190.547
2756311,190.547
2756312,190.547
2756313,190.547
2756314,190.547
2756315,190.547
2756316,190.547
2756317,190.547
2756318,190.547
2756318,190.547
2756319,190.547
2756320,190.547
2756321,190.547
2756322,190.547
2756323,190.547
2756324,190.547
2756325,190.547
2756326,190.547
2756327,190.547
2756328,190.547
2756329,190.547
2756330,190.547
2756331,190.547
2756332,190.547
2756333,190.547
2756334,190.547
2756334,190.547
2756335,190.547
2756336,190.547
2756337,190.547
2756338,190.547
2756339,190.547
2756340,190.547
2756341,190.547
2756342,190.547
2756343,190.547
2756344,190.547
2756345,190.547
2756346,190.547
2756347,190.547
2756348,190.547
2756349,190.547
2756350,190.547
2756351,190.547
2756351,190.547
2756352,190.547
2756353,190.547
2756354,190.547
2756355,190.547
2756356,190.547
2756357,190.547
2756358,190.547
2756359,190.547
2756360,190.547
2756361,190.547
2756362,190.547
2756363,190.547
2756364,190.547
2756365,190.547
2756366,190.547
2756367,190.547
2756368,190.547
2756369,190.547
2756370,190.547
2756370,190.547
2756371,190.547
2756372,190.547
2756373,190.547
2756374,190.547
2756375,190.547
2756376,190.547
2756377,190.547
2756378,190.547
2756379,190.547
2756380,190.547
2756381,190.547
2756382,190.547
2756383,190.547
2756384,190.547
2756385,190.547
2756386,190.547
2756387,190.547
2756388,190.547
2756389,190.547
2756389,190.547
2756390,190.547
2756391,190.547
2756392,190.547
2756393,190.547
2756394,190.547
2756395,190.547
2756396,190.547
2756397,190.547
2756398,190.547
2756399,190.547
2756400,190.547
2756401,190.547
2756402,190.547
2756403,190.547
2756404,190.547
2756405,190.547
2756406,190.547
2756407,190.547
2756407,190.547
2756408,190.547
2756409,190.547
2756410,190.547
2756411,190.547
2756412,190.547
2756413,190.547
2756414,190.547
2756415,190.547
2756416,190.547
