Dictionary,Rotation Vector,Translation Vector
8,[[[0.10820418 2.36455176 0.48156446]]],[[[-0.55548279 -0.26931171  1.5009179 ]]]
8,[[[0.13275258 2.30948952 0.40315494]]],[[[-0.54574118 -0.26526924  1.47535593]]]
8,[[[0.10822959 2.36437955 0.48316045]]],[[[-0.55548616 -0.27040171  1.50092689]]]
8,[[[ 1.50736162e-01  3.13724641e+00 -3.04877698e-03]]],[[[-0.55661167 -0.27217198  1.50423525]]]
8,[[[0.1094408  2.35692488 0.42904634]]],[[[-0.5511068  -0.27015723  1.49202892]]]
8,[[[0.13602574 2.4043043  0.42247093]]],[[[-0.55898034 -0.27510926  1.51480525]]]
8,[[[0.10953709 2.35802343 0.43069613]]],[[[-0.5500491  -0.27125085  1.49209329]]]
8,[[[-1.07163377e-01 -3.13637906e+00  2.18218186e-03]]],[[[-0.55583568 -0.27477849  1.50656289]]]
8,[[[0.10956551 2.35793689 0.43229145]]],[[[-0.55006709 -0.27234171  1.49214194]]]
8,[[[ 0.14542151  3.08119956 -0.05770434]]],[[[-0.55890973 -0.27755312  1.51419371]]]
8,[[[0.09586951 2.41007002 0.53950711]]],[[[-0.54990237 -0.27386435  1.49020423]]]
8,[[[0.10852028 2.3656861  0.49302092]]],[[[-0.5533342  -0.27694382  1.50099099]]]
8,[[[-0.12317429 -3.12154575 -0.06635562]]],[[[-0.55038076 -0.27694242  1.49617966]]]
8,[[[0.10590371 2.37077441 0.4930682 ]]],[[[-0.53502608 -0.27016594  1.46140945]]]
8,[[[0.12439118 2.36745147 0.44584364]]],[[[-0.53627292 -0.27201561  1.47137045]]]
8,[[[0.10063717 2.41197019 0.41999688]]],[[[-0.53680751 -0.27377301  1.47796467]]]
8,[[[-0.09527169 -3.04657186 -0.01536925]]],[[[-0.52674419 -0.26901097  1.45044903]]]
8,[[[ 1.05175276e-01  3.13895522e+00 -2.93391224e-03]]],[[[-0.53242582 -0.27300014  1.46762828]]]
8,[[[ 1.05174113e-01  3.13895679e+00 -2.92584051e-03]]],[[[-0.53242559 -0.27406455  1.46762763]]]
8,[[[ 1.05174113e-01  3.13895679e+00 -2.92584051e-03]]],[[[-0.53242559 -0.27406455  1.46762763]]]
8,[[[0.08918232 3.19437471 0.03963357]]],[[[-0.52123686 -0.2698528   1.43674535]]]
8,[[[0.09016169 2.36829596 0.44640377]]],[[[-0.52139209 -0.27281383  1.43627681]]]
8,[[[-0.09224518 -3.04944694 -0.016541  ]]],[[[-0.51392895 -0.27092013  1.41374821]]]
8,[[[ 1.02455648e-01  3.13905722e+00 -2.83580471e-03]]],[[[-0.51917243 -0.27682724  1.42966688]]]
8,[[[0.10440051 2.37158042 0.46449601]]],[[[-0.51374708 -0.27563991  1.41735117]]]
8,[[[0.0864416  3.19238665 0.03982226]]],[[[-0.50769385 -0.27377249  1.40081436]]]
8,[[[0.07081203 2.37479015 0.50418979]]],[[[-0.50356877 -0.27170177  1.39067274]]]
8,[[[0.06452051 3.1939494  0.04188469]]],[[[-0.50231341 -0.27121735  1.38389074]]]
8,[[[0.06903847 2.37364544 0.50552636]]],[[[-0.4926799  -0.26650644  1.35655332]]]
8,[[[0.08594174 2.36821013 0.46286677]]],[[[-0.49677138 -0.26931684  1.3657751 ]]]
8,[[[0.06905887 2.3718547  0.51015144]]],[[[-0.49367171 -0.26946201  1.35657648]]]
8,[[[0.07452109 2.41180367 0.51046766]]],[[[-0.49477193 -0.2718963   1.35890824]]]
8,[[[-0.0773174  -3.13932086  0.00562469]]],[[[-0.48889465 -0.27050563  1.34293663]]]
8,[[[ 0.09144819  3.09159918 -0.05143778]]],[[[-0.48343295 -0.2685707   1.3332853 ]]]
8,[[[-0.06977636 -3.17914418 -0.01769413]]],[[[-0.48034404 -0.26670529  1.3300777 ]]]
8,[[[0.04463087 3.11268713 0.08651539]]],[[[-0.47665605 -0.26594952  1.32517839]]]
8,[[[0.03320371 2.46394112 0.49486206]]],[[[-0.4718597  -0.26490073  1.31563461]]]
8,[[[0.05945672 3.1902847  0.04074425]]],[[[-0.46129015 -0.26028055  1.2875839 ]]]
8,[[[ 5.47532907e-02  3.14012067e+00 -2.63349294e-03]]],[[[-0.45285609 -0.25733593  1.26728953]]]
8,[[[-0.06673306 -3.17752824 -0.01641829]]],[[[-0.4527122  -0.25718892  1.26884967]]]
8,[[[0.04646515 3.10222056 0.02033035]]],[[[-0.44782849 -0.25386013  1.25580246]]]
8,[[[0.03208446 3.15389383 0.05563072]]],[[[-0.44029467 -0.24887188  1.23337651]]]
8,[[[6.94586124e-02 3.14186962e+00 8.75550361e-04]]],[[[-0.43731282 -0.24663023  1.22441192]]]
8,[[[ 5.23787760e-02  3.14014705e+00 -2.64809036e-03]]],[[[-0.43209514 -0.24428002  1.21164962]]]
8,[[[0.06473284 2.37797274 0.42274449]]],[[[-0.42563316 -0.24082616  1.19717359]]]
8,[[[-0.04672437 -3.12616531 -0.05727744]]],[[[-0.42300552 -0.23960482  1.19281623]]]
8,[[[-6.64478170e-02 -3.13983818e+00 -8.88403154e-04]]],[[[-0.41448878 -0.23530459  1.17240696]]]
8,[[[-0.04573199 -3.12642634 -0.05635518]]],[[[-0.41194679 -0.23411564  1.16759931]]]
8,[[[-4.94050207e-02 -3.13788917e+00  2.33109166e-03]]],[[[-0.40857126 -0.23257051  1.15982889]]]
8,[[[-0.04477887 -3.12667763 -0.05536699]]],[[[-0.40217043 -0.2288512   1.14341371]]]
8,[[[0.05995436 2.39418538 0.46517728]]],[[[-0.39616819 -0.22531473  1.12932182]]]
8,[[[3.17344868e-02 3.14248285e+00 9.18929220e-04]]],[[[-0.39417705 -0.22544971  1.12533854]]]
8,[[[0.02771542 3.15239567 0.05792957]]],[[[-0.38738292 -0.22275665  1.10995246]]]
8,[[[0.03801402 3.11633208 0.07337633]]],[[[-0.38622137 -0.22313556  1.11185842]]]
8,[[[0.04039888 2.47961989 0.496696  ]]],[[[-0.37768395 -0.2191579   1.09356933]]]
8,[[[-0.04215833 -3.12741688 -0.0532393 ]]],[[[-0.37047626 -0.21508787  1.07660351]]]
8,[[[0.03969476 2.48523676 0.49485474]]],[[[-0.36684834 -0.21373304  1.07234423]]]
8,[[[6.00698136e-02 3.14208823e+00 9.41877009e-04]]],[[[-0.36125185 -0.21233127  1.05985767]]]
8,[[[0.03892673 2.4900481  0.49850502]]],[[[-0.35641872 -0.21079833  1.05190751]]]
8,[[[ 0.05826454  3.09918292 -0.04692993]]],[[[-0.35173136 -0.20928099  1.04362809]]]
8,[[[0.04665961 3.18238399 0.03604413]]],[[[-0.34384024 -0.20535542  1.02508244]]]
8,[[[0.04777684 2.46007472 0.46281965]]],[[[-0.3401131  -0.20474252  1.01800797]]]
8,[[[0.02301888 3.16216417 0.10216715]]],[[[-0.33740353 -0.20524057  1.01358289]]]
8,[[[0.03525931 3.11679953 0.06777533]]],[[[-0.33448448 -0.20533112  1.01036889]]]
8,[[[0.03848545 3.10942799 0.00726554]]],[[[-0.32399394 -0.20069161  0.98570627]]]
8,[[[0.08803081 2.43380597 0.41165117]]],[[[-0.31610353 -0.19669651  0.97099049]]]
8,[[[0.03425078 3.116869   0.06627982]]],[[[-0.31491901 -0.19738489  0.97475124]]]
8,[[[0.03247707 2.48424674 0.51500523]]],[[[-0.30734873 -0.19458747  0.95900657]]]
8,[[[0.04491885 2.48697773 0.47459816]]],[[[-0.30241967 -0.19348885  0.94847735]]]
8,[[[0.04033811 2.45763728 0.48475502]]],[[[-0.29527702 -0.19022966  0.93088322]]]
8,[[[0.03147807 2.49143478 0.51947713]]],[[[-0.29299532 -0.189394    0.92684111]]]
8,[[[0.03708533 3.14683875 0.04905062]]],[[[-0.28864433 -0.18786582  0.91705346]]]
8,[[[2.54087824e-02 3.14257650e+00 1.09564227e-03]]],[[[-0.28323922 -0.18570718  0.90405111]]]
8,[[[0.03652782 3.14651532 0.04864724]]],[[[-0.28100786 -0.18579242  0.90214264]]]
8,[[[5.03179917e-02 3.14228208e+00 1.10294653e-03]]],[[[-0.27534144 -0.18393198  0.88913008]]]
8,[[[-0.04820781 -3.13299898 -0.04357332]]],[[[-0.27103073 -0.18231587  0.87983544]]]
8,[[[0.03645373 3.18540047 0.08286319]]],[[[-0.26624811 -0.17982036  0.86937151]]]
8,[[[4.87338987e-02 3.14231303e+00 1.12888513e-03]]],[[[-0.2623751 -0.1781904  0.8613753]]]
8,[[[0.05738875 3.11135281 0.01324407]]],[[[-0.26157309 -0.17902068  0.8623818 ]]]
8,[[[4.79771155e-02 3.14232164e+00 1.14599853e-03]]],[[[-0.25619124 -0.17699021  0.84813906]]]
8,[[[0.03609607 3.17592179 0.04326527]]],[[[-0.25205498 -0.17607329  0.8394308 ]]]
8,[[[0.0558328  3.11215702 0.0124865 ]]],[[[-0.24999597 -0.17601322  0.836207  ]]]
8,[[[0.0444411  3.14745094 0.05074401]]],[[[-0.24688486 -0.17512211  0.82775225]]]
8,[[[ 0.04688956  3.13864356 -0.0382263 ]]],[[[-0.24395594 -0.17426124  0.81794502]]]
8,[[[ 0.04686828  3.13872949 -0.03815685]]],[[[-0.24394995 -0.17544346  0.8179248 ]]]
8,[[[ 0.04616142  3.13882705 -0.03744313]]],[[[-0.24067776 -0.17375708  0.80597408]]]
8,[[[0.03537987 3.17428306 0.03494206]]],[[[-0.23925635 -0.17330165  0.8026183 ]]]
8,[[[4.51713007e-02 3.14234267e+00 1.18351169e-03]]],[[[-0.23787932 -0.17253613  0.79902253]]]
8,[[[0.03374532 3.17360239 0.04229183]]],[[[-0.23537389 -0.17061534  0.79151884]]]
8,[[[ 3.53271593e-02  3.16842460e+00 -1.99886348e-03]]],[[[-0.23365279 -0.1696938   0.78717802]]]
8,[[[0.03435311 3.17350649 0.03418733]]],[[[-0.23136653 -0.16783943  0.77994278]]]
8,[[[ 3.48352546e-02  3.16812340e+00 -1.96761564e-03]]],[[[-0.23008421 -0.16646182  0.7761025 ]]]
8,[[[ 0.04727622  3.16584947 -0.00584451]]],[[[-0.23183182 -0.16720066  0.78152374]]]
8,[[[ 3.48711179e-02  3.16810006e+00 -2.07792603e-03]]],[[[-0.23064379 -0.16589671  0.77609213]]]
8,[[[ 3.49070458e-02  3.16807641e+00 -2.18796805e-03]]],[[[-0.23120338 -0.16533163  0.77608187]]]
8,[[[ 0.04971301  3.19193828 -0.01352132]]],[[[-0.23154418 -0.16478666  0.7748279 ]]]
8,[[[ 3.49718871e-02  3.16796339e+00 -2.38724941e-03]]],[[[-0.23288562 -0.16476477  0.77606305]]]
8,[[[ 3.49862769e-02  3.16791899e+00 -2.43158156e-03]]],[[[-0.23344695 -0.16476388  0.77605876]]]
8,[[[ 3.50006429e-02  3.16787469e+00 -2.47563374e-03]]],[[[-0.23400827 -0.16476299  0.7760545 ]]]
8,[[[ 5.72870536e-02  3.16756271e+00 -2.22903494e-03]]],[[[-0.23363113 -0.16441391  0.77573627]]]
8,[[[ 3.50222708e-02  3.16789457e+00 -2.53988828e-03]]],[[[-0.23400658 -0.16419891  0.77604887]]]
8,[[[0.03448816 3.17360978 0.03320061]]],[[[-0.23527821 -0.1649785   0.77978858]]]
8,[[[ 0.04743305  3.16563298 -0.00629655]]],[[[-0.2357846  -0.16549087  0.78147969]]]
8,[[[0.03448004 3.17351426 0.03315202]]],[[[-0.23584566 -0.16554565  0.77979572]]]
8,[[[ 3.50293041e-02  3.16778634e+00 -2.56289374e-03]]],[[[-0.23513093 -0.16476122  0.77604605]]]
8,[[[0.03448816 3.1734824  0.03305061]]],[[[-0.23640805 -0.16554363  0.77978604]]]
8,[[[0.03448816 3.1734824  0.03305061]]],[[[-0.23640805 -0.16554363  0.77978604]]]
8,[[[0.03448816 3.1734824  0.03305061]]],[[[-0.23640805 -0.16554363  0.77978604]]]
8,[[[0.03336739 3.17322264 0.04070122]]],[[[-0.23624298 -0.16562374  0.78017501]]]
8,[[[0.03335834 3.17325316 0.0408283 ]]],[[[-0.23568063 -0.16562598  0.78018579]]]
8,[[[ 0.04743305  3.16563298 -0.00629655]]],[[[-0.2357846  -0.16549087  0.78147969]]]
8,[[[0.04227739 2.48865636 0.5482598 ]]],[[[-0.23573761 -0.16527102  0.78135292]]]
8,[[[4.45257379e-02 3.14235817e+00 1.14758578e-03]]],[[[-0.23876457 -0.16692993  0.78761109]]]
8,[[[0.02563793 3.20466961 0.05981315]]],[[[-0.2380149  -0.16605365  0.78223002]]]
8,[[[ 3.55883763e-02  3.16797195e+00 -2.79324006e-03]]],[[[-0.24047749 -0.16739387  0.78710139]]]
8,[[[0.04272871 2.48105155 0.54982436]]],[[[-0.24227908 -0.1685052   0.79254297]]]
8,[[[0.03499181 3.1736249  0.03316379]]],[[[-0.24237495 -0.1693498   0.79095743]]]
8,[[[0.0330098  3.18032685 0.07704371]]],[[[-0.24340013 -0.17072712  0.79476318]]]
8,[[[0.03495124 3.17353061 0.03336947]]],[[[-0.24181494 -0.17050667  0.79100152]]]
8,[[[0.05028654 2.4567564  0.52736804]]],[[[-0.24241018 -0.17151864  0.79582185]]]
8,[[[0.03545288 3.17399863 0.03399781]]],[[[-0.24446461 -0.17328168  0.80252442]]]
8,[[[0.02678845 3.19858397 0.02689519]]],[[[-0.24438263 -0.17369568  0.80173917]]]
8,[[[-0.02258081 -3.10604686 -0.03709439]]],[[[-0.24640917 -0.17587382  0.80842385]]]
8,[[[0.02298831 3.1787458  0.07493735]]],[[[-0.24786682 -0.17709174  0.81272001]]]
8,[[[0.03594586 3.17418987 0.0344892 ]]],[[[-0.24897061 -0.17791583  0.81441047]]]
8,[[[0.03621921 2.47839909 0.521689  ]]],[[[-0.25082178 -0.17902235  0.82091907]]]
8,[[[0.03621921 2.47839909 0.521689  ]]],[[[-0.25082178 -0.17902235  0.82091907]]]
8,[[[0.02085249 3.14771358 0.04926525]]],[[[-0.25327211 -0.18028722  0.82803332]]]
8,[[[0.01055752 3.1822053  0.07978513]]],[[[-0.25446615 -0.18090187  0.8308989 ]]]
8,[[[0.01294149 3.17543733 0.03478368]]],[[[-0.2581125  -0.18305811  0.83933956]]]
8,[[[0.01968946 3.15515036 0.09026758]]],[[[-0.2612533  -0.18480272  0.8446064 ]]]
8,[[[3.04469686e-03 3.20785188e+00 6.23300445e-02]]],[[[-0.26233982 -0.18487758  0.84211884]]]
8,[[[0.0370589  2.46302277 0.52443342]]],[[[-0.26523285 -0.18633557  0.84596821]]]
8,[[[-0.00459197  3.1558407   0.08951727]]],[[[-0.27152808 -0.18953945  0.85771947]]]
8,[[[-0.02170294  3.20793233  0.06094337]]],[[[-0.27255929 -0.18957334  0.85502759]]]
8,[[[1.22724704e-03 3.21605429e+00 1.02936702e-01]]],[[[-0.27575112 -0.19068291  0.85868363]]]
8,[[[0.03224326 2.38779934 0.47230023]]],[[[-0.27449396 -0.1896105   0.85096755]]]
8,[[[-4.34551989e-04  3.18038530e+00  7.42630373e-02]]],[[[-0.28053015 -0.19283115  0.86338256]]]
8,[[[-0.010444    3.2142872   0.09837197]]],[[[-0.28279776 -0.19266659  0.86548752]]]
8,[[[-0.01032081  3.21435992  0.09742681]]],[[[-0.2846282  -0.19137636  0.86532945]]]
8,[[[-0.04504452  3.246679    0.11518657]]],[[[-0.28757267 -0.19133798  0.86659801]]]
8,[[[-0.04294869  3.23668713  0.07639192]]],[[[-0.28917539 -0.19064788  0.86342288]]]
8,[[[-0.02559107  3.1811484   0.07152601]]],[[[-0.29688626 -0.19386851  0.87656031]]]
8,[[[0.03748779 2.3707453  0.42490193]]],[[[-0.29904716 -0.19376232  0.87449405]]]
8,[[[-0.05102712  3.25578829  0.06128372]]],[[[-0.29818995 -0.19155804  0.86186309]]]
8,[[[0.03723807 2.35998953 0.42641697]]],[[[-0.30471171 -0.19437173  0.87438461]]]
8,[[[0.03711214 2.35523801 0.4263737 ]]],[[[-0.3072195  -0.19435502  0.87430955]]]
8,[[[0.03694833 2.35176536 0.42322035]]],[[[-0.30905756 -0.19304883  0.87413379]]]
8,[[[-0.03873474  3.23253518  0.15820001]]],[[[-0.30905318 -0.19072772  0.86960327]]]
8,[[[-0.02658885  3.27368886  0.12258728]]],[[[-0.30907247 -0.1879562   0.86695709]]]
8,[[[0.0469567  2.33884854 0.38400207]]],[[[-0.31263708 -0.18769841  0.87574063]]]
8,[[[0.05692205 2.33522402 0.38011695]]],[[[-0.31637575 -0.18732157  0.88217366]]]
8,[[[-0.01256657  3.23521888  0.15706878]]],[[[-0.31877544 -0.1858886   0.88255809]]]
8,[[[0.05110369 2.30677617 0.38364572]]],[[[-0.31907106 -0.18310477  0.88036124]]]
8,[[[0.0608011  2.29850712 0.35422433]]],[[[-0.32141127 -0.18138934  0.88284931]]]
8,[[[0.06040734 2.30361226 0.37458137]]],[[[-0.3243291  -0.17989155  0.8873177 ]]]
8,[[[0.07608458 2.31448477 0.33378667]]],[[[-0.32625107 -0.17849536  0.8899272 ]]]
8,[[[0.07554709 2.32465868 0.35813256]]],[[[-0.32897989 -0.1781649   0.895583  ]]]
8,[[[0.08937491 2.35557376 0.29520178]]],[[[-0.33300692 -0.17870363  0.90562966]]]
8,[[[0.01425434 3.25088083 0.18436457]]],[[[-0.33051462 -0.17583304  0.89660032]]]
8,[[[0.09597256 2.30137852 0.30233297]]],[[[-0.33114603 -0.17539382  0.89794782]]]
8,[[[0.09611089 2.30984724 0.32659378]]],[[[-0.33381655 -0.1759633   0.90339813]]]
8,[[[0.10642999 2.29766573 0.30197133]]],[[[-0.33508972 -0.17620955  0.90463051]]]
8,[[[0.09302892 2.32923274 0.30933281]]],[[[-0.33841136 -0.17785528  0.91223349]]]
8,[[[0.10643928 2.29665832 0.30355299]]],[[[-0.33577727 -0.176882    0.9047164 ]]]
8,[[[0.0146925  3.25226749 0.1853242 ]]],[[[-0.33885588 -0.17836063  0.9111667 ]]]
8,[[[0.09326676 2.32618003 0.30915178]]],[[[-0.33810206 -0.17802334  0.91140187]]]
8,[[[0.09049936 2.34959782 0.28792996]]],[[[-0.34068632 -0.17923706  0.92014361]]]
8,[[[0.11459921 2.31894767 0.283222  ]]],[[[-0.33925692 -0.17819131  0.91989811]]]
8,[[[0.10813422 2.30038505 0.29575916]]],[[[-0.33753426 -0.17740473  0.91929776]]]
8,[[[0.10825561 2.30260998 0.29546261]]],[[[-0.33620884 -0.17740848  0.9193167 ]]]
8,[[[0.11263412 2.35986686 0.28715811]]],[[[-0.3407967  -0.18079133  0.93505676]]]
8,[[[0.01940703 3.24833098 0.24725503]]],[[[-0.33772149 -0.17996342  0.92802648]]]
8,[[[0.01932793 3.2482091  0.24791329]]],[[[-0.33709099 -0.18065908  0.92814309]]]
8,[[[0.10589378 2.3283904  0.28250471]]],[[[-0.33649786 -0.18134719  0.92836319]]]
8,[[[0.10367326 2.34795073 0.26263433]]],[[[-0.33875162 -0.18411804  0.93643361]]]
8,[[[0.11491005 2.3514878  0.26564295]]],[[[-0.34131619 -0.18698927  0.94492759]]]
8,[[[0.09716356 2.32922638 0.28295657]]],[[[-0.33721876 -0.18614775  0.93642294]]]
8,[[[0.10795841 2.3178151  0.25767701]]],[[[-0.33625602 -0.18627962  0.9370557 ]]]
8,[[[0.10799553 2.31984928 0.25582857]]],[[[-0.33485714 -0.185578    0.93694201]]]
8,[[[0.10556461 2.34067815 0.23191841]]],[[[-0.33720214 -0.1867462   0.94540057]]]
8,[[[0.11326335 2.37701021 0.23837001]]],[[[-0.33999718 -0.18836726  0.95272448]]]
8,[[[0.09181231 2.39195618 0.26351599]]],[[[-0.34414824 -0.19094933  0.96140354]]]
8,[[[0.11687974 2.33592641 0.2412634 ]]],[[[-0.34261839 -0.19124676  0.9533089 ]]]
8,[[[0.11245615 2.29318982 0.28566916]]],[[[-0.34095032 -0.19133219  0.94440688]]]
8,[[[0.09865916 2.31224925 0.26777083]]],[[[-0.34320301 -0.1937907   0.94636429]]]
8,[[[0.09621892 2.32740944 0.24785898]]],[[[-0.34751679 -0.19665872  0.95442691]]]
8,[[[0.09146143 2.38083723 0.28356775]]],[[[-0.35227351 -0.19887402  0.96266163]]]
8,[[[0.09603507 2.32200408 0.2504645 ]]],[[[-0.35102062 -0.19737571  0.95455049]]]
8,[[[0.08494356 2.33419457 0.27390896]]],[[[-0.35245192 -0.19729854  0.95420485]]]
8,[[[0.08476171 2.33056284 0.27302806]]],[[[-0.35447365 -0.1965775   0.95406344]]]
8,[[[0.08813572 2.27704578 0.2410955 ]]],[[[-0.35309892 -0.19367495  0.94578298]]]
8,[[[0.09723075 2.27699068 0.24494199]]],[[[-0.35243486 -0.19090962  0.93809856]]]
8,[[[0.10249365 2.3263358  0.22439427]]],[[[-0.36027063 -0.19308762  0.95385528]]]
8,[[[0.09485528 2.30270982 0.24392179]]],[[[-0.36173225 -0.19234193  0.95361401]]]
8,[[[0.09673052 2.26906403 0.24351718]]],[[[-0.35709157 -0.18949504  0.93783103]]]
8,[[[0.09427045 2.28483724 0.2228521 ]]],[[[-0.36166897 -0.19137038  0.94623383]]]
8,[[[0.11089778 2.26870658 0.16359597]]],[[[-0.35903945 -0.18894658  0.936713  ]]]
8,[[[0.10347254 2.28273614 0.22359332]]],[[[-0.36028117 -0.18811903  0.93772768]]]
8,[[[0.11093837 2.31739613 0.22657469]]],[[[-0.36417406 -0.18815945  0.94560676]]]
8,[[[0.10310912 2.27884063 0.22007795]]],[[[-0.36216945 -0.18600252  0.9373395 ]]]
8,[[[0.10099125 2.29422839 0.19652334]]],[[[-0.36663279 -0.18708024  0.94532856]]]
8,[[[0.11180227 2.24384267 0.1798105 ]]],[[[-0.36125907 -0.18307176  0.92847676]]]
8,[[[0.10978729 2.25721089 0.15543575]]],[[[-0.36473501 -0.18330589  0.93565367]]]
8,[[[0.10981854 2.29030321 0.19558762]]],[[[-0.36532575 -0.181726    0.93628778]]]
8,[[[0.13100397 2.24335082 0.1772909 ]]],[[[-0.36188212 -0.17850748  0.92748875]]]
8,[[[0.10919923 2.25461179 0.14775654]]],[[[-0.36507381 -0.1790702   0.93478698]]]
8,[[[0.10910727 2.25435269 0.14643367]]],[[[-0.36501667 -0.17836472  0.93464102]]]
8,[[[0.11941197 2.27293812 0.16699814]]],[[[-0.36502632 -0.17743165  0.93509417]]]
8,[[[0.10999622 2.27178679 0.16091633]]],[[[-0.3676121  -0.1777402   0.94301857]]]
8,[[[0.10882014 2.25538856 0.14061905]]],[[[-0.36342294 -0.17553961  0.93402805]]]
8,[[[0.1196926  2.25744242 0.14046827]]],[[[-0.36611516 -0.17691621  0.94224968]]]
8,[[[0.1074083  2.26901113 0.11561872]]],[[[-0.36443247 -0.17651893  0.94011226]]]
8,[[[0.10744701 2.27004167 0.11532152]]],[[[-0.3637422  -0.1765147   0.94008912]]]
8,[[[0.11687191 2.2552293  0.09802784]]],[[[-0.36218686 -0.17634234  0.93915322]]]
8,[[[0.1087808  2.2916845  0.13231868]]],[[[-0.3652189  -0.17805579  0.94921897]]]
8,[[[0.12393802 2.19150459 0.1650033 ]]],[[[-0.35230153 -0.17232558  0.9187415 ]]]
8,[[[0.11712995 2.25955284 0.09808173]]],[[[-0.35948252 -0.1770325   0.93920036]]]
8,[[[0.1171469 2.2630874 0.0985714]]],[[[-0.35914589 -0.17754306  0.94009913]]]
8,[[[0.10778624 2.26042042 0.09384124]]],[[[-0.36068056 -0.17872253  0.94724953]]]
8,[[[0.10785215 2.26242944 0.09323875]]],[[[-0.35928631 -0.17871219  0.94719351]]]
8,[[[0.1018862  2.23805503 0.13493388]]],[[[-0.35658528 -0.17795586  0.94233541]]]
8,[[[0.10795014 2.26544104 0.09232923]]],[[[-0.35719486 -0.1786965   0.94710849]]]
8,[[[0.10009624 2.25212492 0.11075848]]],[[[-0.35686767 -0.17895775  0.94851955]]]
8,[[[0.11127194 2.25188952 0.11223151]]],[[[-0.35887891 -0.18057336  0.95615467]]]
8,[[[0.11142094 2.25316404 0.11321879]]],[[[-0.35823555 -0.18129166  0.95628675]]]
8,[[[0.1085337  2.29979917 0.08457539]]],[[[-0.36031343 -0.18339716  0.96274363]]]
8,[[[0.10996389 2.26776523 0.09134001]]],[[[-0.3602631  -0.18424637  0.96354898]]]
8,[[[0.11010415 2.26906942 0.09229263]]],[[[-0.35961473 -0.18497063  0.96368247]]]
8,[[[0.11021188 2.26937519 0.0935559 ]]],[[[-0.35967616 -0.1857009   0.96384676]]]
8,[[[0.10232638 2.25510843 0.11397693]]],[[[-0.36013301 -0.18672189  0.96553964]]]
8,[[[0.09888134 2.25034752 0.07562404]]],[[[-0.35911291 -0.18724787  0.96281065]]]
8,[[[0.11209848 2.23857097 0.10301011]]],[[[-0.36046662 -0.18872514  0.96503144]]]
8,[[[0.10273696 2.25519783 0.11931996]]],[[[-0.36107999 -0.18965123  0.96619979]]]
8,[[[0.11230958 2.23814523 0.10575834]]],[[[-0.36129816 -0.19019367  0.9653838 ]]]
8,[[[0.11239753 2.23743988 0.10727328]]],[[[-0.36206904 -0.19093091  0.96557337]]]
8,[[[0.11248464 2.23673377 0.10878849]]],[[[-0.36284024 -0.19166845  0.96576306]]]
8,[[[0.10121545 2.26663745 0.10089807]]],[[[-0.36613078 -0.19419576  0.97403315]]]
8,[[[0.09332061 2.25117314 0.12308164]]],[[[-0.36688863 -0.19520588  0.9755789 ]]]
8,[[[0.09347134 2.24903108 0.12357628]]],[[[-0.3665895  -0.19540005  0.9747848 ]]]
8,[[[0.10309028 2.23278869 0.10827556]]],[[[-0.36605081 -0.1952107   0.973826  ]]]
8,[[[0.10898669 2.23208434 0.07300583]]],[[[-0.36184017 -0.19289303  0.96310666]]]
8,[[[0.10104813 2.24569551 0.08295149]]],[[[-0.36789587 -0.19604404  0.98061309]]]
8,[[[-0.10536155  3.31750549  0.48721942]]],[[[-0.36190539 -0.19278731  0.96463745]]]
8,[[[0.10945328 2.19821822 0.16900085]]],[[[-0.35604588 -0.18923415  0.95183486]]]
8,[[[0.1100119 2.2053935 0.0745063]]],[[[-0.35947165 -0.19153468  0.96330914]]]
8,[[[0.10431767 2.20690115 0.105274  ]]],[[[-0.36248665 -0.19307324  0.97373492]]]
8,[[[0.11215344 2.22149429 0.08746088]]],[[[-0.36138304 -0.19277183  0.97219142]]]
8,[[[0.09287842 2.23606388 0.09790882]]],[[[-0.36461357 -0.19485774  0.98182189]]]
8,[[[0.11218933 2.22459866 0.08786074]]],[[[-0.36100965 -0.19330169  0.97308281]]]
8,[[[0.10231983 2.21859178 0.08273131]]],[[[-0.36296308 -0.19409826  0.97977302]]]
8,[[[0.1022116  2.22138564 0.08190427]]],[[[-0.36252187 -0.19388708  0.98049923]]]
8,[[[0.10200856 2.22283876 0.07904358]]],[[[-0.36141021 -0.19315213  0.98037559]]]
8,[[[0.11105936 2.20734749 0.0642782 ]]],[[[-0.36000642 -0.19216918  0.97897722]]]
8,[[[0.11324077 2.19750527 0.08613448]]],[[[-0.35674647 -0.1906261   0.97203977]]]
8,[[[0.10322763 2.19534195 0.08121214]]],[[[-0.359295   -0.19173773  0.98042239]]]
8,[[[0.11457306 2.16878594 0.08809182]]],[[[-0.35506514 -0.18942193  0.97129605]]]
8,[[[0.10775662 2.19916936 0.11650265]]],[[[-0.35847171 -0.19133977  0.98205671]]]
8,[[[0.11470079 2.19639205 0.08078043]]],[[[-0.36037216 -0.19354285  0.9887257 ]]]
8,[[[0.11485449 2.19665125 0.08194249]]],[[[-0.36043348 -0.19429267  0.98889365]]]
8,[[[0.1100366  2.17162879 0.12288094]]],[[[-0.35844816 -0.19436618  0.98296688]]]
8,[[[0.096158   2.20870998 0.09756476]]],[[[-0.36440081 -0.19967045  0.99876858]]]
8,[[[0.11324349 2.18646763 0.14718012]]],[[[-0.36317071 -0.20139605  0.99392375]]]
