Dictionary,Rotation Vector,Translation Vector
8,[[[ 0.23923267  3.10297173 -0.13698255]]],[[[-0.68851438 -0.21724119  1.62579431]]]
8,[[[0.14905761 2.23704404 0.36006557]]],[[[-0.67106115 -0.21161072  1.58636365]]]
8,[[[ 0.2156716   3.212157   -0.05362853]]],[[[-0.67627704 -0.21412005  1.59820761]]]
8,[[[0.18246759 2.23794964 0.37484296]]],[[[-0.66796089 -0.21253317  1.58039213]]]
8,[[[ 0.20408334  3.15901296 -0.09300449]]],[[[-0.68334101 -0.21869867  1.61700939]]]
8,[[[-0.22656563 -3.10403781  0.09371029]]],[[[-0.69193617 -0.22224463  1.63664511]]]
8,[[[ 0.21541374  3.21221156 -0.0530768 ]]],[[[-0.67627457 -0.21759691  1.59820176]]]
8,[[[ 0.20396744  3.15915432 -0.09256247]]],[[[-0.6844663  -0.22220198  1.61689824]]]
8,[[[0.18347697 2.24508533 0.42915629]]],[[[-0.6734717  -0.21881637  1.59069264]]]
8,[[[-0.24038135 -3.14596724  0.07196564]]],[[[-0.69479718 -0.22625529  1.6399214 ]]]
8,[[[ 0.21517695  3.21214685 -0.05250872]]],[[[-0.67743168 -0.22107404  1.59819814]]]
8,[[[0.16851196 2.2333467  0.37611213]]],[[[-0.68090714 -0.22270137  1.60618764]]]
8,[[[-0.1966765  -3.09194966  0.02620945]]],[[[-0.691057   -0.2266108   1.62758029]]]
8,[[[-0.24035962 -3.14583333  0.07180447]]],[[[-0.69595362 -0.22862359  1.63984478]]]
8,[[[ 0.22936259  3.25882205 -0.02471339]]],[[[-0.66914497 -0.21912578  1.57794752]]]
8,[[[0.14532197 2.28410941 0.40223893]]],[[[-0.68983428 -0.22600658  1.62792167]]]
8,[[[-0.20464468 -3.05615453  0.04978444]]],[[[-0.67743129 -0.22223313  1.59819722]]]
8,[[[0.15459038 2.21046327 0.4351704 ]]],[[[-0.66493154 -0.21784774  1.56919177]]]
8,[[[0.16026682 2.28402849 0.40540502]]],[[[-0.67814222 -0.22198106  1.60102866]]]
8,[[[0.16026682 2.28402849 0.40540502]]],[[[-0.67814222 -0.22198106  1.60102866]]]
8,[[[0.17960524 2.27206577 0.36105923]]],[[[-0.68123864 -0.22309686  1.60902795]]]
8,[[[0.16008826 2.28421617 0.40801789]]],[[[-0.67732564 -0.22190345  1.60047045]]]
8,[[[-2.03231113e-01 -3.03955520e+00 -1.91543740e-03]]],[[[-0.68008306 -0.22337979  1.60650648]]]
8,[[[0.15011923 2.24536845 0.42024611]]],[[[-0.67576226 -0.22264441  1.59746622]]]
8,[[[0.15017222 2.24524707 0.42172736]]],[[[-0.67576258 -0.22380295  1.59746691]]]
8,[[[0.15022513 2.24512532 0.42320844]]],[[[-0.675763   -0.22496153  1.59746781]]]
8,[[[ 0.21472785  3.21234435 -0.05161038]]],[[[-0.67627209 -0.22686978  1.59819591]]]
8,[[[ 0.2146423   3.21235966 -0.0514276 ]]],[[[-0.6762722  -0.22802902  1.59819616]]]
8,[[[0.1506167  2.25152697 0.48014116]]],[[[-0.67965947 -0.23062189  1.6066693 ]]]
8,[[[ 0.21447135  3.21238942 -0.0510624 ]]],[[[-0.67627269 -0.23034761  1.59819732]]]
8,[[[ 0.21438594  3.21240388 -0.05087998]]],[[[-0.67627308 -0.23150695  1.59819823]]]
8,[[[ 2.10212604e-01  3.13418360e+00 -2.89654222e-03]]],[[[-0.69016235 -0.23725135  1.63176749]]]
8,[[[0.14575758 2.28517431 0.41804044]]],[[[-0.68747665 -0.23781254  1.6279267 ]]]
8,[[[0.15031747 2.23814274 0.38664047]]],[[[-0.66902841 -0.23241023  1.58699554]]]
8,[[[0.14598105 2.28721489 0.4213612 ]]],[[[-0.68511781 -0.24017395  1.62792949]]]
8,[[[0.16875628 2.22686436 0.35011818]]],[[[-0.66996901 -0.23691314  1.59402331]]]
8,[[[1.88891064e-01 3.22935488e+00 1.63848526e-03]]],[[[-0.66533248 -0.23596349  1.58729264]]]
8,[[[0.15141699 2.25155282 0.43868204]]],[[[-0.6676672  -0.23654919  1.59749094]]]
8,[[[-0.20333622 -3.05515653  0.04776499]]],[[[-0.66700919 -0.23614566  1.59821091]]]
8,[[[ 0.20319258  3.1606703  -0.09188267]]],[[[-0.67360726 -0.23851157  1.61615613]]]
8,[[[0.14652249 2.29397568 0.42352482]]],[[[-0.67803847 -0.24135461  1.62793163]]]
8,[[[-1.89055534e-01 -3.13483942e+00 -4.80666179e-04]]],[[[-0.68997609 -0.24633239  1.65905336]]]
8,[[[0.15131882 2.24785677 0.39140462]]],[[[-0.65875641 -0.23589171  1.58719152]]]
8,[[[-1.89054710e-01 -3.13483653e+00 -4.83982571e-04]]],[[[-0.68757073 -0.24633248  1.65905392]]]
8,[[[0.14736936 2.28619049 0.36894909]]],[[[-0.66821621 -0.23982563  1.61560765]]]
8,[[[0.16670003 2.28735296 0.37756726]]],[[[-0.67676117 -0.24270198  1.63697351]]]
8,[[[0.20149091 3.19471224 0.03368065]]],[[[-0.67785525 -0.24405079  1.63772728]]]
8,[[[ 0.22869208  3.16137857 -0.09002056]]],[[[-0.67701415 -0.2435795   1.63642636]]]
8,[[[-0.19376564 -3.14864944  0.07349471]]],[[[-0.67987382 -0.2455291   1.64552702]]]
8,[[[0.20142791 3.19473699 0.03388933]]],[[[-0.67669188 -0.24524736  1.63778526]]]
8,[[[0.14700713 2.29947055 0.42715782]]],[[[-0.67214075 -0.2437164   1.62793751]]]
8,[[[0.13974401 2.35031206 0.47372816]]],[[[-0.68832733 -0.25018165  1.66710827]]]
8,[[[0.14703366 2.29934125 0.42872433]]],[[[-0.67214192 -0.24489735  1.62794024]]]
8,[[[-0.1762566  -3.09276     0.02805993]]],[[[-0.68439233 -0.25053287  1.65497873]]]
8,[[[-1.89049256e-01 -3.13484186e+00 -4.99422424e-04]]],[[[-0.68637004 -0.25355354  1.65905901]]]
8,[[[0.14705226 2.29766795 0.4348845 ]]],[[[-0.67332695 -0.24962135  1.62795195]]]
8,[[[0.14707837 2.29753604 0.43644931]]],[[[-0.67332837 -0.25080242  1.6279553 ]]]
8,[[[0.14183581 2.3401895  0.41866717]]],[[[-0.68584305 -0.25636556  1.6581902 ]]]
8,[[[0.14646051 2.30139056 0.49434546]]],[[[-0.67641517 -0.25342786  1.63540966]]]
8,[[[0.15646916 2.24640911 0.40670456]]],[[[-0.67651498 -0.25414538  1.63423379]]]
8,[[[0.14706935 2.29598705 0.44103636]]],[[[-0.67451271 -0.25434569  1.62796538]]]
8,[[[-1.89044756e-01 -3.13485012e+00 -5.11181207e-04]]],[[[-0.68757473 -0.26077456  1.65906357]]]
8,[[[ 0.1929231   3.21515837 -0.05169   ]]],[[[-0.67308503 -0.25509542  1.6247658 ]]]
8,[[[0.13732547 2.24603029 0.40345571]]],[[[-0.66719522 -0.25338484  1.61243729]]]
8,[[[0.14720776 2.29686843 0.44426997]]],[[[-0.67333631 -0.25670815  1.62797406]]]
8,[[[-0.17583331 -3.09279177  0.02708775]]],[[[-0.68440018 -0.26133954  1.65499772]]]
8,[[[ 0.20784096  3.07129095 -0.05336984]]],[[[-0.70135497 -0.26879732  1.69829197]]]
8,[[[1.89168259e-01 3.13694361e+00 5.21196631e-04]]],[[[-0.68396739 -0.26318174  1.65906616]]]
8,[[[0.13212442 2.29739364 0.44210331]]],[[[-0.68090334 -0.26294939  1.65422873]]]
8,[[[0.15711294 2.2493173  0.41565442]]],[[[-0.67308258 -0.26130311  1.6345282 ]]]
8,[[[ 0.19232922  3.21556275 -0.05057556]]],[[[-0.66956561 -0.2621719   1.62480053]]]
8,[[[1.89162699e-01 3.13693716e+00 5.34369501e-04]]],[[[-0.68396945 -0.27040289  1.65907115]]]
8,[[[-0.19346224 -3.14711556  0.07300422]]],[[[-0.67824993 -0.270422    1.64448133]]]
8,[[[0.14766079 2.29765182 0.46168171]]],[[[-0.6709996  -0.26970361  1.62802994]]]
8,[[[ 0.2417762   3.01483117 -0.05270887]]],[[[-0.68236238 -0.27950448  1.6684458 ]]]
8,[[[-0.27935459 -3.24237839  0.05429266]]],[[[-0.65888584 -0.27612137  1.63937758]]]
8,[[[ 0.25209285  3.06188687 -0.14488211]]],[[[-0.63871168 -0.27552746  1.61834459]]]
8,[[[ 0.25741338  3.11029486 -0.14427052]]],[[[-0.61847595 -0.27477706  1.59189758]]]
8,[[[0.13267297 2.37614691 0.6582462 ]]],[[[-0.60106532 -0.27800877  1.57168309]]]
8,[[[0.16989919 2.31506906 0.57423213]]],[[[-0.57793633 -0.28131695  1.5352587 ]]]
8,[[[ 0.36171578  3.06862985 -0.4213395 ]]],[[[-0.54651102 -0.28433436  1.4805774 ]]]
8,[[[ 0.36171578  3.06862985 -0.4213395 ]]],[[[-0.54651102 -0.28433436  1.4805774 ]]]
8,[[[0.15117219 2.34051633 0.71891023]]],[[[-0.50172268 -0.30280126  1.44030916]]]
8,[[[0.1283691  2.38564563 0.83738875]]],[[[-0.47851613 -0.30646845  1.39990122]]]
8,[[[0.10451166 2.39769334 0.69448282]]],[[[-0.46827148 -0.31486737  1.39209648]]]
8,[[[ 0.17259197  3.09354696 -0.18795675]]],[[[-0.44946482 -0.31255786  1.35619363]]]
8,[[[-0.175772   -3.17997344  0.06611926]]],[[[-0.44118384 -0.3180026   1.35643486]]]
8,[[[ 0.21515077  3.06597242 -0.24611552]]],[[[-0.41331631 -0.30922699  1.29678537]]]
8,[[[0.09800546 2.42782343 0.728463  ]]],[[[-0.3976934  -0.30788491  1.26407864]]]
8,[[[-0.09074861 -3.101005    0.00844469]]],[[[-0.39077174 -0.3114787   1.24940728]]]
8,[[[0.08071616 2.43897041 0.69698247]]],[[[-0.38051783 -0.30893638  1.22290608]]]
8,[[[0.09048762 2.41097758 0.6569729 ]]],[[[-0.37548559 -0.30880139  1.2067709 ]]]
8,[[[0.09181846 2.44863279 0.66342224]]],[[[-0.36642726 -0.30558095  1.18248559]]]
8,[[[ 0.11276285  3.10850155 -0.16270121]]],[[[-0.35488734 -0.30102833  1.15686393]]]
8,[[[ 0.1138661   3.13927689 -0.15693654]]],[[[-0.34746295 -0.3005311   1.14617142]]]
8,[[[0.04982976 2.45145179 0.71408116]]],[[[-0.33811061 -0.29755379  1.12469107]]]
8,[[[0.04966633 2.44539543 0.76144094]]],[[[-0.32938277 -0.29421991  1.10231969]]]
8,[[[0.05919216 2.42757319 0.72085213]]],[[[-0.32439137 -0.29316438  1.09094297]]]
8,[[[0.04846086 2.45957782 0.72714333]]],[[[-0.31860163 -0.29216531  1.08068419]]]
8,[[[0.04848973 2.45667405 0.76916911]]],[[[-0.30901325 -0.28672621  1.05990302]]]
8,[[[ 0.06082218  3.17051769 -0.0977265 ]]],[[[-0.30432195 -0.28376428  1.0502968 ]]]
8,[[[ 0.03175961  3.19986578 -0.09784428]]],[[[-0.30266371 -0.28171886  1.04063101]]]
8,[[[-0.04423653 -3.07934729  0.09038747]]],[[[-0.30294876 -0.27921378  1.03068935]]]
8,[[[-0.06052022 -3.05219696  0.05041538]]],[[[-0.30145607 -0.27389711  1.01928813]]]
8,[[[0.06404692 2.41565602 0.63298027]]],[[[-0.30028335 -0.26882799  1.01618506]]]
8,[[[0.06904073 2.36391275 0.66225899]]],[[[-0.29590255 -0.26058008  1.005709  ]]]
8,[[[0.04897711 2.38809147 0.64688973]]],[[[-0.29732728 -0.25701065  1.00743735]]]
8,[[[0.03251697 2.42064027 0.7490046 ]]],[[[-0.30204685 -0.25545352  1.01218697]]]
8,[[[-0.04711011 -3.0544763   0.09509255]]],[[[-0.30206117 -0.25156125  1.0016912 ]]]
8,[[[0.05084627 2.40590221 0.63010795]]],[[[-0.30549623 -0.2506987   1.00848546]]]
8,[[[0.06925254 2.38157523 0.55827437]]],[[[-0.30293281 -0.24404968  1.00066558]]]
8,[[[0.09103803 2.38211837 0.51346651]]],[[[-0.30022958 -0.23535841  0.99533153]]]
8,[[[0.08464232 2.40436611 0.44857193]]],[[[-0.30035986 -0.228265    1.00056574]]]
8,[[[0.07201229 2.41846679 0.5412199 ]]],[[[-0.30159097 -0.22248359  1.00402679]]]
8,[[[0.04607015 2.50501563 0.60714899]]],[[[-0.30958169 -0.22328415  1.02189828]]]
8,[[[0.04331927 2.46693621 0.60475779]]],[[[-0.31246184 -0.22309941  1.02104914]]]
8,[[[-0.07510953 -3.10694277  0.01073406]]],[[[-0.31487524 -0.22289534  1.01854   ]]]
8,[[[ 0.07577684  3.17406103 -0.00432681]]],[[[-0.31614972 -0.22301154  1.01907838]]]
8,[[[8.68375241e-02 3.14145834e+00 1.10332276e-03]]],[[[-0.31692234 -0.22243359  1.01982192]]]
8,[[[0.06387952 3.21078924 0.03083808]]],[[[-0.31339462 -0.21819725  1.00545271]]]
8,[[[0.07392595 3.18068708 0.04109886]]],[[[-0.31505182 -0.21846762  1.0067087 ]]]
8,[[[ 0.074538    3.17336141 -0.0046563 ]]],[[[-0.31366904 -0.21641894  1.00055945]]]
8,[[[0.0911486  2.40110164 0.49440972]]],[[[-0.30767823 -0.21024492  0.98170855]]]
8,[[[-0.08648505 -3.10568887  0.00777344]]],[[[-0.31175895 -0.21010314  0.99045464]]]
8,[[[8.52630672e-02 3.14151725e+00 1.06182193e-03]]],[[[-0.31661854 -0.21077286  1.00132412]]]
8,[[[0.08399857 2.42570421 0.51733134]]],[[[-0.31589285 -0.20916769  0.99521972]]]
8,[[[-0.06956189 -3.08945044 -0.08097752]]],[[[-0.31642694 -0.20941353  0.99325783]]]
12,[[[ 3.17021736 -0.09379151  1.48448248]]],[[[-0.73036965 -0.20712235  1.56559537]]]
12,[[[ 3.07031175 -0.11722519 -0.08465373]]],[[[-0.71778378 -0.20191267  1.55326749]]]
12,[[[ 3.10323125 -0.11652626 -0.10879239]]],[[[-0.72188127 -0.20313515  1.56273967]]]
12,[[[ 3.16287573 -0.12934559  1.53311183]]],[[[-0.71911908 -0.20326974  1.55782528]]]
12,[[[ 3.1537863  -0.0827495   1.53171814]]],[[[-0.72061658 -0.20441922  1.56229316]]]
12,[[[ 3.15479421 -0.08285277  1.53233753]]],[[[-0.72058361 -0.20554275  1.56222164]]]
12,[[[ 3.07055066 -0.11698675 -0.08505487]]],[[[-0.7165913  -0.20527351  1.55312346]]]
12,[[[ 3.03551995 -0.16369613 -0.06856184]]],[[[-0.73083293 -0.21026257  1.58213231]]]
12,[[[ 3.15687931 -0.08310246  1.53586745]]],[[[-0.72163253 -0.20891728  1.56204076]]]
12,[[[ 3.03681491 -0.14003321 -0.06867813]]],[[[-0.72148217 -0.2094734   1.56127663]]]
12,[[[ 3.15788673 -0.0832061   1.536485  ]]],[[[-0.72159997 -0.21004055  1.56197021]]]
12,[[[ 3.12149347 -0.10792922  1.5409779 ]]],[[[-0.72772733 -0.21158054  1.57337962]]]
12,[[[ 3.1579545  -0.08324873  1.53877699]]],[[[-0.72271454 -0.21116815  1.56193198]]]
12,[[[ 3.04588121 -0.17472633 -0.01549842]]],[[[-0.7340763  -0.21521576  1.58481897]]]
12,[[[ 3.06880978 -0.14035806 -0.08867272]]],[[[-0.72810825 -0.21325527  1.5725247 ]]]
12,[[[ 3.04745438 -0.13104007 -0.01368481]]],[[[-0.73559023 -0.21525239  1.58933261]]]
12,[[[ 3.13998752 -0.12005707  1.47969374]]],[[[-0.72919977 -0.21323548  1.57717666]]]
12,[[[ 3.18012834 -0.09438322  1.47651519]]],[[[-0.72332095 -0.21159317  1.5650769 ]]]
12,[[[ 3.15889412 -0.08330988  1.53710198]]],[[[-0.72156751 -0.21116375  1.56189992]]]
12,[[[ 3.15889412 -0.08330988  1.53710198]]],[[[-0.72156751 -0.21116375  1.56189992]]]
12,[[[ 3.15889412 -0.08330988  1.53710198]]],[[[-0.72156751 -0.21116375  1.56189992]]]
12,[[[ 3.15889412 -0.08330988  1.53710198]]],[[[-0.72156751 -0.21116375  1.56189992]]]
12,[[[ 3.12344979 -0.10810221  1.53984683]]],[[[-0.72656045 -0.21271374  1.5733225 ]]]
12,[[[ 3.12344979 -0.10810221  1.53984683]]],[[[-0.72656045 -0.21271374  1.5733225 ]]]
12,[[[ 3.12449592 -0.10821446  1.54039712]]],[[[-0.72654165 -0.21384914  1.57328173]]]
12,[[[ 3.12554203 -0.1083268   1.54094692]]],[[[-0.72652295 -0.2149845   1.57324117]]]
12,[[[ 3.12658813 -0.10843922  1.54149622]]],[[[-0.72650435 -0.21611984  1.57320084]]]
12,[[[ 3.05762597 -0.14924977 -0.13507101]]],[[[-0.71402526 -0.21382717  1.54572282]]]
12,[[[-3.20264577  0.14523648  0.09289909]]],[[[-0.72651776 -0.21899374  1.57278348]]]
12,[[[-3.20254771  0.14515366  0.09297476]]],[[[-0.72649966 -0.22012903  1.57274427]]]
12,[[[ 3.03673651 -0.16292202 -0.07007209]]],[[[-0.73047467 -0.22277638  1.5813562 ]]]
12,[[[-3.20235159  0.14498796  0.09312483]]],[[[-0.72646375 -0.22239954  1.57266649]]]
12,[[[-2.52960997  0.096855   -1.18932005]]],[[[-0.72710749 -0.22341274  1.57635809]]]
12,[[[ 3.04622421 -0.1742771  -0.01719903]]],[[[-0.73026397 -0.22544859  1.58402573]]]
12,[[[ 3.0693021  -0.13991526 -0.08665529]]],[[[-0.72371731 -0.22528443  1.57289333]]]
12,[[[ 3.03702104 -0.16244325 -0.07121884]]],[[[-0.7268341  -0.22844812  1.5809182 ]]]
12,[[[-2.5057348   0.0574459  -1.15675918]]],[[[-0.72871163 -0.23118559  1.58856209]]]
12,[[[ 3.04773538 -0.13029197 -0.01659309]]],[[[-0.72690864 -0.23119561  1.58798616]]]
12,[[[ 3.10522833 -0.11479743 -0.11035957]]],[[[-0.71386413 -0.22691101  1.56255011]]]
12,[[[ 3.07005084 -0.11874178 -0.09004579]]],[[[-0.72819804 -0.23135782  1.59710134]]]
12,[[[ 3.085203   -0.12905167 -0.03579182]]],[[[-0.72918669 -0.23194808  1.60119761]]]
12,[[[ 3.10827643 -0.13496065  1.53615366]]],[[[-0.71990156 -0.23011763  1.58312956]]]
12,[[[ 3.24459135 -0.07277575  1.47025637]]],[[[-0.72355651 -0.23221553  1.59368662]]]
12,[[[ 3.20092988 -0.07417303  1.46648512]]],[[[-0.71961922 -0.23161463  1.58755658]]]
12,[[[ 3.08503698 -0.12893386 -0.03623486]]],[[[-0.72449347 -0.23309348  1.60108735]]]
12,[[[ 3.24748962 -0.07294858  1.4650359 ]]],[[[-0.72000822 -0.23218866  1.59350379]]]
12,[[[ 3.08498031 -0.12891402 -0.03632484]]],[[[-0.72332495 -0.23309099  1.60107015]]]
12,[[[ 3.08498031 -0.12891402 -0.03632484]]],[[[-0.72332495 -0.23309099  1.60107015]]]
12,[[[ 3.08498031 -0.12891402 -0.03632484]]],[[[-0.72332495 -0.23309099  1.60107015]]]
12,[[[ 3.0699188  -0.11839604 -0.09114217]]],[[[-0.72117073 -0.23364874  1.59692373]]]
12,[[[ 3.30743771 -0.04643     1.29559771]]],[[[-0.74660647 -0.24294721  1.65497542]]]
12,[[[-3.19222852  0.13329026  0.03785912]]],[[[-0.7221191  -0.2353989   1.60097008]]]
12,[[[ 3.21485036 -0.09952691  1.46142643]]],[[[-0.72534287 -0.23671777  1.60853263]]]
12,[[[-3.1921687   0.13324404  0.03794657]]],[[[-0.72210053 -0.23655405  1.60092889]]]
12,[[[ 3.07023895 -0.11817643 -0.09137337]]],[[[-0.72111808 -0.23710628  1.59680706]]]
12,[[[ 3.1867388  -0.08979418  1.39743195]]],[[[-0.73621176 -0.24402213  1.6300038 ]]]
12,[[[ 3.0854087  -0.12863628 -0.03692342]]],[[[-0.72319525 -0.24117685  1.60078285]]]
12,[[[ 3.2202354  -0.09997082  1.46685596]]],[[[-0.72632368 -0.24365455  1.60812238]]]
12,[[[ 3.17344143 -0.1010005   1.46899387]]],[[[-0.72264432 -0.24271628  1.5999846 ]]]
12,[[[ 3.10508623 -0.11721485 -0.11454481]]],[[[-0.72701471 -0.24457899  1.60792121]]]
12,[[[ 3.11174336 -0.08965999  1.53625547]]],[[[-0.71738315 -0.24267837  1.58643979]]]
12,[[[ 3.22245178 -0.10016582  1.4704518 ]]],[[[-0.72740665 -0.24712504  1.6079394 ]]]
12,[[[ 3.08577073 -0.12845699 -0.0372503 ]]],[[[-0.72427283 -0.24695402  1.60059939]]]
12,[[[ 3.08577073 -0.12845699 -0.0372503 ]]],[[[-0.72427283 -0.24695402  1.60059939]]]
12,[[[ 3.17274467 -0.07879517  1.47194969]]],[[[-0.73524332 -0.25166213  1.62590896]]]
12,[[[ 3.1055064  -0.11691258 -0.11460344]]],[[[-0.72700859 -0.24924195  1.60790765]]]
12,[[[ 3.12179336 -0.08217364 -0.06056255]]],[[[-0.72923616 -0.25089237  1.6147948 ]]]
12,[[[ 3.17568389 -0.07895388  1.46895205]]],[[[-0.73285189 -0.25282928  1.62583293]]]
12,[[[ 3.2284466  -0.10058958  1.46693626]]],[[[-0.72375905 -0.25057073  1.60760403]]]
12,[[[ 3.07130627 -0.11729979 -0.09250668]]],[[[-0.71860407 -0.24977742  1.59636529]]]
12,[[[ 3.10578476 -0.11660089 -0.11512718]]],[[[-0.72350692 -0.25273912  1.60789743]]]
12,[[[ 3.07162795 -0.11707894 -0.0927207 ]]],[[[-0.71855597 -0.2532341   1.59625837]]]
12,[[[-2.51639765  0.06262514 -1.1629787 ]]],[[[-0.73194293 -0.26096825  1.62512275]]]
12,[[[ 3.07210808 -0.1168199  -0.09284158]]],[[[-0.71965728 -0.25784526  1.59613421]]]
12,[[[ 3.08635715 -0.12790823 -0.03849829]]],[[[-0.72055936 -0.26080152  1.60008326]]]
12,[[[ 3.05378176 -0.16597271  0.0379798 ]]],[[[-0.7198225  -0.2649687   1.60948657]]]
12,[[[ 3.05946361 -0.19408317  0.17010593]]],[[[-0.71002627 -0.26699137  1.61113744]]]
12,[[[ 3.13889518e+00 -1.37955395e-01 -1.55935406e-03]]],[[[-0.70009316 -0.27037895  1.61577938]]]
12,[[[ 3.0535733  -0.17968555  0.09647551]]],[[[-0.68731751 -0.27344654  1.60785268]]]
12,[[[ 3.05225773 -0.18392112  0.03054458]]],[[[-0.66738226 -0.27552788  1.58130673]]]
12,[[[-3.3260593   0.2730814  -0.03303157]]],[[[-0.63953452 -0.27780472  1.5351029 ]]]
12,[[[ 2.90603646 -0.25184593  0.02064631]]],[[[-0.6102543  -0.28224481  1.48944186]]]
12,[[[ 2.90603646 -0.25184593  0.02064631]]],[[[-0.6102543  -0.28224481  1.48944186]]]
12,[[[ 2.90603646 -0.25184593  0.02064631]]],[[[-0.6102543  -0.28224481  1.48944186]]]
12,[[[ 3.08398927 -0.05612136 -0.10099123]]],[[[-0.55109364 -0.31148559  1.43042042]]]
12,[[[ 3.0615691  -0.12337194  0.01500638]]],[[[-0.54001162 -0.3183435   1.41704069]]]
12,[[[ 3.0229143  -0.15445218  0.06493389]]],[[[-0.51974535 -0.31605371  1.37897036]]]
12,[[[ 3.02675259 -0.11363939  0.06393789]]],[[[-0.50103709 -0.31470123  1.34747957]]]
12,[[[ 3.09762781 -0.04414571 -0.04476271]]],[[[-0.48143553 -0.31256308  1.31392059]]]
12,[[[ 3.37002174 -0.07533074  1.28448082]]],[[[-0.46481496 -0.31090158  1.27924173]]]
12,[[[ 3.16797305 -0.01981034 -0.06968725]]],[[[-0.45731968 -0.31349141  1.26119088]]]
12,[[[-2.51785973  0.04160341 -0.96902641]]],[[[-0.44637716 -0.31079589  1.23284575]]]
12,[[[-2.48851346  0.01110693 -0.95196069]]],[[[-0.43910733 -0.30928347  1.21035607]]]
12,[[[-2.48525203  0.01094729 -0.94869534]]],[[[-0.42926544 -0.30565927  1.18443449]]]
12,[[[ 3.14223173e+00  3.62213535e-04 -1.39399503e-03]]],[[[-0.42254094 -0.30532774  1.1735245 ]]]
12,[[[3.14039774e+00 1.60001718e-02 1.55574805e-03]]],[[[-0.41495566 -0.3048664   1.1612277 ]]]
12,[[[3.14040545e+00 1.56600602e-02 1.56117255e-03]]],[[[-0.40433907 -0.30146811  1.1372863 ]]]
12,[[[ 3.13542695 -0.01893817 -0.05001308]]],[[[-0.39834226 -0.3001427   1.12382399]]]
12,[[[ 3.13545031  0.01284939 -0.04885984]]],[[[-0.38962164 -0.2965705   1.10147337]]]
12,[[[-3.16991397e+00  5.45081985e-04 -3.64206659e-03]]],[[[-0.38528454 -0.29608042  1.0937296 ]]]
12,[[[-3.17355152 -0.01225388  0.04232334]]],[[[-0.37447608 -0.29039481  1.07128484]]]
12,[[[-3.14895843 -0.02520804  0.091367  ]]],[[[-0.3683025  -0.2863955   1.05797835]]]
12,[[[ 3.08209727  0.02620594 -0.03853183]]],[[[-0.36752153 -0.28482213  1.05139172]]]
12,[[[ 3.13146225  0.02443892 -0.08845851]]],[[[-0.36624472 -0.28136802  1.0380151 ]]]
12,[[[ 3.14854355  0.03615884 -0.13690478]]],[[[-0.36355095 -0.27571393  1.02403449]]]
12,[[[-2.49025531  0.01732242 -1.0228306 ]]],[[[-0.35879933 -0.26762921  1.01093407]]]
12,[[[-2.49816644  0.01706207 -1.02529955]]],[[[-0.35795797 -0.26241987  1.01062922]]]
12,[[[-2.4822174  -0.00483976 -0.9690144 ]]],[[[-0.36165492 -0.26037589  1.0184298 ]]]
12,[[[-2.44705391 -0.02081842 -0.99082713]]],[[[-0.36161399 -0.25567096  1.01008104]]]
12,[[[3.3804652  0.02389058 1.33269883]]],[[[-0.36517283 -0.25415059  1.01131399]]]
12,[[[-2.50931292 -0.00464455 -1.00651614]]],[[[-0.36872155 -0.25283411  1.01554635]]]
12,[[[-2.51261558  0.02734542 -1.04839954]]],[[[-0.3630501  -0.2448502   1.00096068]]]
12,[[[-2.53592244  0.03534631 -1.12016341]]],[[[-0.35475649 -0.23246935  0.98010388]]]
12,[[[-2.53272737  0.03415286 -1.1046387 ]]],[[[-0.3547542  -0.22501446  0.98402827]]]
12,[[[-2.52895832  0.00914336 -1.09493325]]],[[[-0.35665204 -0.21899872  0.98828779]]]
12,[[[-3.15956345 -0.02965668  0.12675077]]],[[[-0.36309417 -0.21836018  0.99779004]]]
12,[[[ 3.10705897  0.00832735 -0.03499115]]],[[[-0.37208437 -0.22132059  1.01297182]]]
12,[[[-3.14812906  0.00394185  0.0483922 ]]],[[[-0.37354533 -0.22083558  1.00996294]]]
12,[[[ 3.13274372 -0.01892858 -0.04504177]]],[[[-0.37145135 -0.21866639  1.00086959]]]
12,[[[ 3.13268893 -0.01897098 -0.04499093]]],[[[-0.37217419 -0.21793881  1.00086214]]]
12,[[[ 3.1078866  -0.02010306 -0.03405564]]],[[[-0.37114574 -0.21588761  0.99470964]]]
12,[[[-2.54710786  0.0079725  -0.99474927]]],[[[-0.37147256 -0.214696    0.99244544]]]
12,[[[-2.52486529  0.02638017 -1.02190624]]],[[[-0.36507176 -0.20978384  0.97302635]]]
12,[[[ 3.15829498e+00 -3.10188671e-03 -5.46287603e-02]]],[[[-0.3683399  -0.20966121  0.9800344 ]]]
12,[[[ 3.12412227  0.00364651 -0.08009942]]],[[[-0.36678404 -0.20606561  0.97306115]]]
12,[[[-2.53270238  0.02283904 -1.08303285]]],[[[-0.36565761 -0.20318294  0.9676032 ]]]
12,[[[ 3.12413291 -0.02419334 -0.07989092]]],[[[-0.36989654 -0.20426661  0.97289792]]]
12,[[[ 3.15776351 -0.0032902  -0.05461558]]],[[[-0.37324957 -0.20607184  0.9798666 ]]]
16,[[[ 2.9967413  -0.21110105 -0.07430574]]],[[[-0.73559468 -0.12690657  1.46431025]]]
16,[[[-3.27242091  0.21089376  0.08359424]]],[[[-0.73932864 -0.12584061  1.48622187]]]
16,[[[ 3.01232046 -0.18236014 -0.1347519 ]]],[[[-0.72233432 -0.12355903  1.45309735]]]
