Time,xQTM,yQTM,zQTM,xCV0,yCV0,zCV0,v0R11,v0R12,v0R13,v0R21,v0R22,v0R23,v0R31,v0R32,v0R33,v1R11,v1R12,v1R13,v1R21,v1R22,v1R23,v1R31,v1R32,v1R33,qtmR11,qtmR12,qtmR13,qtmR21,qtmR22,qtmR23,qtmR31,qtmR32,qtmR33,xCV1,yCV1,zCV1
0.20147015200927854,0.028931700000000005,-0.05498522,0.8290321300000001,0.0044506555,0.07351792,0.8618601,0.5789052,-0.60602707,-0.5455272,-0.77199495,-0.6227204,-0.12744829,-0.26247382,0.49492472,-0.82834595,0.58221096,-0.61048836,0.53696775,-0.61048836,-0.6968416,-0.014760255,0.53696775,-0.37645158,-0.8434736,0.54195,-0.77629,-0.32196,-0.61423,-0.62735,0.4787,-0.57359,-0.06167,-0.81681,0.0051033814,0.07352935,0.861185
0.21824720202130266,0.025962929999999995,-0.05423747000000001,0.80627733,-0.00086020073,0.07036698,0.8132364,0.5605989,-0.58764887,-0.5834361,-0.77352375,-0.6231328,-0.1156138,-0.29561785,0.51611465,-0.8038879,0.5595645,-0.58633167,0.58574975,-0.58633167,-0.7028525,-0.024414938,0.58574975,-0.4027574,-0.81012416,0.5342,-0.77692,-0.3332,-0.6097,-0.62712,0.48476,-0.58558,-0.05581,-0.80869,-0.00013325259,0.07032602,0.81210864
0.23517836301471107,0.01923683000000001,-0.05222919000000001,0.7646147400000001,-0.0069806646,0.06898883,0.78577507,0.55771255,-0.61054856,-0.5623053,-0.7635481,-0.6430407,-0.05910091,-0.3255012,0.46230844,-0.82481503,0.55073035,-0.6033168,0.57680583,-0.6033168,-0.71449333,-0.084170766,0.57680583,-0.35427126,-0.81253326,0.52653,-0.76807,-0.36448,-0.58267,-0.63821,0.50317,-0.61908,-0.05257,-0.78356,-0.0062337983,0.06892189,0.78520715
0.2518524760089349,0.013594860000000014,-0.05018687000000002,0.7268691,-0.012355252,0.063018985,0.71750444,0.46943933,-0.589119,-0.65769714,-0.7800439,-0.6257138,0.0037047986,-0.41371277,0.5112935,-0.75327337,0.45234847,-0.57296365,0.6834424,-0.57296365,-0.70882446,-0.13615045,0.6834424,-0.4114371,-0.71719563,0.50481,-0.77579,-0.37859,-0.58485,-0.62994,0.51101,-0.63492,-0.03654,-0.77172,-0.01147399,0.06278919,0.7159286
0.2854588720074389,0.0041922199999999965,-0.04933783,0.6791495000000001,-0.021741765,0.06433265,0.6968982,0.5262938,-0.598397,-0.60409915,-0.7660923,-0.641957,-0.031525414,-0.36894095,0.47938734,-0.79628533,0.49828222,-0.57145745,0.6520362,-0.57145745,-0.7222684,-0.11138298,0.6520362,-0.3895699,-0.74996173,0.46778,-0.76804,-0.43738,-0.56358,-0.6404,0.5218,-0.68086,0.00241,-0.73241,-0.020853467,0.06422636,0.6963794
0.33587440999690443,-0.007935999999999999,-0.04597788,0.62020381,-0.03630806,0.061858267,0.6442922,0.48818916,-0.5782389,-0.6536904,-0.76921165,-0.6389267,-0.009283469,-0.41229218,0.5073584,-0.75670516,0.43085897,-0.52477854,0.7341444,-0.52477854,-0.7295015,-0.12702517,0.7341444,-0.4386742,-0.6670057,0.45283,-0.7655,-0.45712,-0.55292,-0.64331,0.52956,-0.69945,0.01295,-0.71457,-0.035286784,0.061670944,0.64325106
0.3526883570011705,-0.012419540000000007,-0.04463559000000003,0.6034266300000001,-0.03936532,0.060293667,0.6252349,0.4981058,-0.58435994,-0.64063567,-0.7589085,-0.65118545,0.0039179614,-0.41946214,0.4842323,-0.767835,0.4328985,-0.5273518,0.7310944,-0.5273518,-0.7384829,-0.14243865,0.7310944,-0.42017037,-0.6672422,0.44361,-0.76275,-0.47055,-0.54973,-0.64625,0.5293,-0.70782,0.02386,-0.70599,-0.03831301,0.06008499,0.6242326
0.36942814601934515,-0.014528929999999995,-0.04383418000000003,0.5963536100000001,-0.0427549,0.05831678,0.60733896,0.46879107,-0.57406014,-0.6713344,-0.7692694,-0.63885957,0.009112006,-0.43411925,0.51216537,-0.7410986,0.39361984,-0.50574845,0.767647,-0.50574845,-0.7316536,-0.13994224,0.767647,-0.45705745,-0.6254073,0.43966,-0.76215,-0.47522,-0.54775,-0.64684,0.53063,-0.71181,0.027,-0.70186,-0.041666128,0.058108,0.6063385
0.38626355401356705,-0.018475839999999993,-0.04225608,0.5847871000000001,-0.046357434,0.056778572,0.59898454,0.47585747,-0.5799348,-0.6612378,-0.7677289,-0.64070535,0.009433461,-0.42912936,0.5031624,-0.75011706,0.39409027,-0.50583136,0.767351,-0.50583136,-0.73110455,-0.13888173,0.767351,-0.45784354,-0.6260067,0.43116,-0.75907,-0.48776,-0.54573,-0.64989,0.52898,-0.71853,0.03811,-0.69446,-0.04528796,0.056617964,0.59850246
0.40307450501131825,-0.021886519999999993,-0.04080057000000001,0.5763785000000001,-0.048116516,0.05440321,0.5812718,0.4577553,-0.5750762,-0.6780468,-0.7587546,-0.65019524,0.039212428,-0.4634129,0.49652144,-0.733972,0.36445794,-0.4962205,0.7879947,-0.4962205,-0.7389841,-0.16301014,0.7879947,-0.45570567,-0.5937104,0.42198,-0.75322,-0.50457,-0.54969,-0.65515,0.51829,-0.72095,0.05865,-0.6905,-0.046982557,0.054160863,0.5803252
0.41983142800745554,-0.023422169999999992,-0.04007751000000001,0.57336124,-0.051083777,0.05379825,0.579736,0.44993812,-0.5845506,-0.67517126,-0.7580307,-0.6496937,0.0573365,-0.47217062,0.48600268,-0.73542935,0.3485828,-0.50155586,0.7917902,-0.50155586,-0.73723346,-0.18034168,0.7917902,-0.45269036,-0.58356243,0.41695,-0.74987,-0.51366,-0.5527,-0.65782,0.51166,-0.72158,0.07056,-0.68873,-0.049896747,0.053479247,0.5782277
0.4367368030070793,-0.025688500000000003,-0.03811438000000003,0.56941169,-0.053480983,0.052394256,0.57994956,0.452803,-0.5869219,-0.6711871,-0.7562754,-0.6515391,0.059534468,-0.4722467,0.48064494,-0.73889345,0.34764248,-0.500902,0.7926171,-0.500902,-0.73576623,-0.1784338,0.7926171,-0.45579076,-0.5830262,0.42466,-0.75014,-0.5069,-0.56226,-0.65735,0.50175,-0.7096,0.07194,-0.70092,-0.052386377,0.052173983,0.5794986
