Frame,TimeCV,tVec0_0,tVec0_1,tVec0_2,tVec1_0,tVec1_1,tVec1_2,rVec0_0,rVec0_1,rVec0_2,rVec1_0,rVec1_1,rVec1_2,reprojError0,reprojError1
20,0.870156805991428,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
21,0.8870538540068083,-0.03462817950761558,0.055196877327166764,1.599035409114857,-0.03427583169201555,0.05516003462180958,1.5977483381579136,-2.8832859720498094,-0.7629490702727415,0.7046146293309132,2.7966803499221355,0.7662346045844077,0.7247062287769058,0.2062553682423058,0.29606585412663
22,0.9037089649937116,-0.03495214461856905,0.053984664806561534,1.583144196461175,-0.03456462837882072,0.05397267253452394,1.5817534648240579,-2.8844778007373018,-0.7227343425568743,0.845387445292413,2.7977825568881554,0.7321898871722644,0.8654280574655455,0.31791929353234416,0.3916970556573607
23,0.9206200010085013,-0.03279768581580766,0.05259554702017906,1.5425358377498757,-0.03243156211848797,0.052636889852769105,1.542535838231414,-2.863028742116581,-0.7911400838301017,0.8427406123780788,2.776626591361118,0.7992090917890713,0.8560285673836084,0.054969478438210914,0.05663041983038553
24,0.9372988039976917,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
25,0.9541648009908386,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
26,0.9708962920121849,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
27,0.9876722710032482,-0.03279768581580766,0.05259554702017906,1.5425358377498757,-0.03243156211848797,0.052636889852769105,1.542535838231414,-2.863028742116581,-0.7911400838301017,0.8427406123780788,2.776626591361118,0.7992090917890713,0.8560285673836084,0.054969478438210914,0.05663041983038553
28,1.0045051549968775,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
29,1.0212990950094536,-0.03495214461856905,0.053984664806561534,1.583144196461175,-0.03456462837882072,0.05397267253452394,1.5817534648240579,-2.8844778007373018,-0.7227343425568743,0.845387445292413,2.7977825568881554,0.7321898871722644,0.8654280574655455,0.31791929353234416,0.3916970556573607
30,1.0381198090035468,-0.03495214461856905,0.053984664806561534,1.583144196461175,-0.03456462837882072,0.05397267253452394,1.5817534648240579,-2.8844778007373018,-0.7227343425568743,0.845387445292413,2.7977825568881554,0.7321898871722644,0.8654280574655455,0.31791929353234416,0.3916970556573607
31,1.0548667350085452,-0.03279768581580766,0.05259554702017906,1.5425358377498757,-0.03243156211848797,0.052636889852769105,1.542535838231414,-2.863028742116581,-0.7911400838301017,0.8427406123780788,2.776626591361118,0.7992090917890713,0.8560285673836084,0.054969478438210914,0.05663041983038553
32,1.0716889330069534,-0.03279768581580766,0.05259554702017906,1.5425358377498757,-0.03243156211848797,0.052636889852769105,1.542535838231414,-2.863028742116581,-0.7911400838301017,0.8427406123780788,2.776626591361118,0.7992090917890713,0.8560285673836084,0.054969478438210914,0.05663041983038553
33,1.0884888030122966,-0.03279768581580766,0.05259554702017906,1.5425358377498757,-0.03243156211848797,0.052636889852769105,1.542535838231414,-2.863028742116581,-0.7911400838301017,0.8427406123780788,2.776626591361118,0.7992090917890713,0.8560285673836084,0.054969478438210914,0.05663041983038553
34,1.1052895979955792,-0.03279768581580766,0.05259554702017906,1.5425358377498757,-0.03243156211848797,0.052636889852769105,1.542535838231414,-2.863028742116581,-0.7911400838301017,0.8427406123780788,2.776626591361118,0.7992090917890713,0.8560285673836084,0.054969478438210914,0.05663041983038553
35,1.122155985009158,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
36,1.1390625200001523,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
37,1.1556468429917004,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
38,1.1726856169989333,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
39,1.1893795279902406,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
40,1.206317798991222,-0.03279768581580766,0.05259554702017906,1.5425358377498757,-0.03243156211848797,0.052636889852769105,1.542535838231414,-2.863028742116581,-0.7911400838301017,0.8427406123780788,2.776626591361118,0.7992090917890713,0.8560285673836084,0.054969478438210914,0.05663041983038553
41,1.2228808969957754,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
42,1.2396967170061544,-0.03495214461856905,0.053984664806561534,1.583144196461175,-0.03456462837882072,0.05397267253452394,1.5817534648240579,-2.8844778007373018,-0.7227343425568743,0.845387445292413,2.7977825568881554,0.7321898871722644,0.8654280574655455,0.31791929353234416,0.3916970556573607
43,1.2564875399984885,-0.03495214461856905,0.053984664806561534,1.583144196461175,-0.03456462837882072,0.05397267253452394,1.5817534648240579,-2.8844778007373018,-0.7227343425568743,0.845387445292413,2.7977825568881554,0.7321898871722644,0.8654280574655455,0.31791929353234416,0.3916970556573607
44,1.2732221870101057,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
45,1.2901621089840773,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
46,1.3069240750046447,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
47,1.3236599499941804,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
48,1.3404538079921622,-0.03462817950761558,0.055196877327166764,1.599035409114857,-0.03427583169201555,0.05516003462180958,1.5977483381579136,-2.8832859720498094,-0.7629490702727415,0.7046146293309132,2.7966803499221355,0.7662346045844077,0.7247062287769058,0.2062553682423058,0.29606585412663
49,1.3572781489929184,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
50,1.3740695680025965,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
51,1.3908662679896224,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
52,1.4076585370057728,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
53,1.42445792601211,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
54,1.4413114470080473,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
55,1.4580427299952134,-0.03462817950761558,0.055196877327166764,1.599035409114857,-0.03427583169201555,0.05516003462180958,1.5977483381579136,-2.8832859720498094,-0.7629490702727415,0.7046146293309132,2.7966803499221355,0.7662346045844077,0.7247062287769058,0.2062553682423058,0.29606585412663
56,1.474885786010418,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
57,1.4917669279966503,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
58,1.5085514489910565,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
59,1.5252993660105858,-0.03279768581580766,0.05259554702017906,1.5425358377498757,-0.03243156211848797,0.052636889852769105,1.542535838231414,-2.863028742116581,-0.7911400838301017,0.8427406123780788,2.776626591361118,0.7992090917890713,0.8560285673836084,0.054969478438210914,0.05663041983038553
60,1.5420286929875147,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
61,1.5588409439951647,-0.03495214461856905,0.053984664806561534,1.583144196461175,-0.03456462837882072,0.05397267253452394,1.5817534648240579,-2.8844778007373018,-0.7227343425568743,0.845387445292413,2.7977825568881554,0.7321898871722644,0.8654280574655455,0.31791929353234416,0.3916970556573607
62,1.5755947589932475,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
63,1.5924607299966738,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
64,1.609261461009737,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
65,1.6260474660084583,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
66,1.6428336479875725,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
67,1.659671822009841,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
68,1.6764480019919574,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
69,1.6932488099846523,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
70,1.7100645499886014,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
71,1.7268423769855872,-0.03279768581580766,0.05259554702017906,1.5425358377498757,-0.03243156211848797,0.052636889852769105,1.542535838231414,-2.863028742116581,-0.7911400838301017,0.8427406123780788,2.776626591361118,0.7992090917890713,0.8560285673836084,0.054969478438210914,0.05663041983038553
72,1.7436398839927278,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
73,1.760474653012352,-0.03279768581580766,0.05259554702017906,1.5425358377498757,-0.03243156211848797,0.052636889852769105,1.542535838231414,-2.863028742116581,-0.7911400838301017,0.8427406123780788,2.776626591361118,0.7992090917890713,0.8560285673836084,0.054969478438210914,0.05663041983038553
74,1.7772953289968427,-0.03279768581580766,0.05259554702017906,1.5425358377498757,-0.03243156211848797,0.052636889852769105,1.542535838231414,-2.863028742116581,-0.7911400838301017,0.8427406123780788,2.776626591361118,0.7992090917890713,0.8560285673836084,0.054969478438210914,0.05663041983038553
75,1.794038363994332,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
76,1.8108073140028864,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
77,1.827631371008465,-0.03495214461856905,0.053984664806561534,1.583144196461175,-0.03456462837882072,0.05397267253452394,1.5817534648240579,-2.8844778007373018,-0.7227343425568743,0.845387445292413,2.7977825568881554,0.7321898871722644,0.8654280574655455,0.31791929353234416,0.3916970556573607
78,1.8444310349877924,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
79,1.861261543002911,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
80,1.878026405989658,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
81,1.8948265479994006,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
82,1.9115891399851535,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
83,1.9284780579910148,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
84,1.9452121279900894,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
85,1.9620427780027967,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
86,1.978934616985498,-0.03462817950761558,0.055196877327166764,1.599035409114857,-0.03427583169201555,0.05516003462180958,1.5977483381579136,-2.8832859720498094,-0.7629490702727415,0.7046146293309132,2.7966803499221355,0.7662346045844077,0.7247062287769058,0.2062553682423058,0.29606585412663
87,1.995718021003995,-0.03279768581580766,0.05259554702017906,1.5425358377498757,-0.03243156211848797,0.052636889852769105,1.542535838231414,-2.863028742116581,-0.7911400838301017,0.8427406123780788,2.776626591361118,0.7992090917890713,0.8560285673836084,0.054969478438210914,0.05663041983038553
88,2.0124183910083957,-0.03495214461856905,0.053984664806561534,1.583144196461175,-0.03456462837882072,0.05397267253452394,1.5817534648240579,-2.8844778007373018,-0.7227343425568743,0.845387445292413,2.7977825568881554,0.7321898871722644,0.8654280574655455,0.31791929353234416,0.3916970556573607
89,2.029319477005629,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
90,2.0459832699852996,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
91,2.062798011000268,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
92,2.079593525995733,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
93,2.096434662002139,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
94,2.1133524519973435,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
95,2.130113489984069,-0.03495214461856905,0.053984664806561534,1.583144196461175,-0.03456462837882072,0.05397267253452394,1.5817534648240579,-2.8844778007373018,-0.7227343425568743,0.845387445292413,2.7977825568881554,0.7321898871722644,0.8654280574655455,0.31791929353234416,0.3916970556573607
96,2.1469120850088075,-0.03495214461856905,0.053984664806561534,1.583144196461175,-0.03456462837882072,0.05397267253452394,1.5817534648240579,-2.8844778007373018,-0.7227343425568743,0.845387445292413,2.7977825568881554,0.7321898871722644,0.8654280574655455,0.31791929353234416,0.3916970556573607
97,2.1637139079975896,-0.03279768581580766,0.05259554702017906,1.5425358377498757,-0.03243156211848797,0.052636889852769105,1.542535838231414,-2.863028742116581,-0.7911400838301017,0.8427406123780788,2.776626591361118,0.7992090917890713,0.8560285673836084,0.054969478438210914,0.05663041983038553
98,2.180506411998067,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
99,2.197342519997619,-0.032665658398112564,0.05140553189411418,1.524567614995166,-0.033053609645631955,0.05134563416143712,1.5244416531265277,2.762222595632073,0.7616485014289163,0.9803823189587705,-2.848098015115739,-0.7484664786310914,0.966739720461051,0.25408210815652693,0.2551828791691014
100,2.214116268005455,-0.03279768581580766,0.05259554702017906,1.5425358377498757,-0.03243156211848797,0.052636889852769105,1.542535838231414,-2.863028742116581,-0.7911400838301017,0.8427406123780788,2.776626591361118,0.7992090917890713,0.8560285673836084,0.054969478438210914,0.05663041983038553
