Frame,Timestamp
1,0.40052489200024866
2,0.560235543991439
3,0.5718817409942858
4,0.5843199619848747
5,0.6009401560004335
6,0.6176930969813839
7,0.6345438869902864
8,0.6513350309978705
9,0.6681515270029195
10,0.684919611987425
11,0.7017241139838006
12,0.7185084509837907
13,0.7355816279887222
14,0.752274481987115
15,0.7689342619851232
16,0.7857062899856828
17,0.802499354002066
18,0.8192990179813933
19,0.8362579460081179
20,0.8529366189904977
21,0.869709922990296
22,0.8865082179836463
23,0.9033071449957788
24,0.9201452340057585
25,0.9368926160095725
26,0.9536809849960264
27,0.9704433979932219
28,0.9872868439997546
29,1.0040841669833753
30,1.020919764006976
31,1.037678884982597
32,1.0546197099902201
33,1.0712659310083836
34,1.088122059009038
35,1.1048822680022568
36,1.1217158430081327
37,1.1384928690094966
38,1.1553142119955737
39,1.172196642990457
40,1.1889396059850696
41,1.2060410309932195
42,1.2228272279899102
43,1.2396329469920602
44,1.256170895008836
45,1.2731900299841072
46,1.2900934130011592
47,1.306769268005155
48,1.3235426289902534
49,1.3403906099847518
50,1.3571751859853975
51,1.3739814379950985
52,1.3908241250028368
53,1.4076656920078676
54,1.4240564549982082
55,1.4408591550018173
56,1.4576324649970047
57,1.4745431409974117
58,1.4912607609876432
59,1.5081404380034655
60,1.5248262609820813
61,1.5417425589985214
62,1.558457406994421
63,1.5752150180051103
64,1.5920616959920153
65,1.6090882039861754
66,1.6257427829841617
67,1.6425361119909212
68,1.6592033079941757
69,1.6761452089995146
70,1.6928083839884493
71,1.7096028800006025
72,1.7263905279978644
73,1.7432399499812163
74,1.7600307579850778
75,1.7768541219993494
76,1.793631392007228
77,1.8104231320030522
78,1.8272197810001671
79,1.8440179390017875
80,1.8610583170084283
81,1.8776218649873044
82,1.8944341339811217
83,1.9113825899839867
84,1.9280094720015768
85,1.9448090709920507
86,1.961718139005825
87,1.978574871987803
88,1.9952929310093168
89,2.011987286998192
90,2.028803755994886
91,2.0456011520000175
92,2.0624031799961813
93,2.079312633984955
94,2.0959990120027214
95,2.112798793008551
96,2.129598316998454
97,2.1463568760082126
98,2.1632203229819424
99,2.179982971982099
100,2.1967894829867873
101,2.2136282059946097
102,2.230416395002976
103,2.2471925879945047
104,2.2639850869891234
105,2.280780506989686
106,2.2975699630042072
107,2.3143831529887393
108,2.3311926549940836
109,2.3479924440034665
110,2.364798658993095
111,2.3815920570050366
112,2.39837910499773
113,2.41518101899419
114,2.431978481996339
115,2.4487928449816536
116,2.465579390001949
117,2.4823824979830533
118,2.4991706699947827
119,2.515974843990989
120,2.532771647995105
121,2.5495701849868055
122,2.566464482981246
123,2.5831278630066663
124,2.600194750004448
125,2.616867723991163
126,2.6336611489823554
127,2.6503392239974346
128,2.6671499279909767
129,2.683972297993023
130,2.7006985920015723
131,2.717531682981644
132,2.7343074179952964
133,2.751098860986531
134,2.7681754209916107
135,2.784889586007921
136,2.80155333399307
137,2.8183584380021784
138,2.8352417149872053
139,2.8520423059817404
140,2.8688555090047885
141,2.885751394002
142,2.9023659770027734
143,2.9192085480026435
144,2.9359130850061774
145,2.952734608988976
146,2.969501334009692
147,2.9863182450062595
148,3.003091875987593
149,3.019918540987419
150,3.0367427119927015
151,3.0534911249997094
152,3.0702871510002296
153,3.0870848069898784
154,3.1038886919850484
155,3.120713081996655
156,3.137498336000135
157,3.1543467459850945
158,3.171136379998643
159,3.187901637982577
160,3.2046689389972016
161,3.221499215986114
162,3.238318755000364
163,3.255082538991701
164,3.2720012909849174
165,3.288813613005914
166,3.3054847400053404
167,3.322331431991188
168,3.339058766985545
169,3.3558675780077465
170,3.372727390989894
171,3.3894605269888416
172,3.406305415002862
173,3.423066500981804
174,3.4399712010053918
175,3.456681651994586
176,3.473568121989956
177,3.4902827329933643
178,3.5071959210035857
179,3.5238700690097176
180,3.540721854980802
181,3.5575117740081623
182,3.574334953998914
183,3.591064093983732
184,3.6078820989932865
185,3.6246908899920527
186,3.6414759979816154
187,3.658252873981837
188,3.6750532489968464
189,3.6918462789908517
190,3.708726940007182
191,3.7254611359967384
192,3.7422779129992705
193,3.75905083399266
194,3.7758926039969083
195,3.792739234981127
196,3.809487555990927
197,3.826340818981407
198,3.843182070995681
199,3.8599319479835685
200,3.8766480929916725
201,3.8934427899948787
202,3.9102467359916773
203,3.9270691099809483
204,3.943853720993502
205,3.9607553060050122
206,3.977442859992152
207,3.994412256986834
208,4.011125549004646
209,4.027818592992844
210,4.044657204009127
211,4.061545078002382
212,4.078344949986786
213,4.095137119002175
214,4.1119572870084085
215,4.128786068991758
216,4.145437878993107
217,4.1622177730023395
218,4.179012442007661
219,4.195813840982737
220,4.212651790003292
221,4.229461982991779
222,4.246321212995099
223,4.2630127079901285
224,4.2798013880092185
225,4.296630266995635
226,4.313410647999262
227,4.330210351006826
228,4.347164659993723
229,4.363852771988604
230,4.380736988998251
231,4.397433481994085
232,4.414454090001527
233,4.431026643986115
234,4.447858000989072
235,4.464611696981592
236,4.481392872985452
237,4.498183866991894
238,4.514979906991357
239,4.531819477007957
240,4.548649653996108
241,4.565408213995397
242,4.582190251996508
243,4.598984042007942
244,4.615815055993153
245,4.632639425981324
246,4.649406518001342
247,4.666211707983166
248,4.682993720984086
249,4.699966549989767
250,4.716623101994628
251,4.733399732998805
252,4.7503000239958055
253,4.767011369985994
254,4.783875595981954
255,4.800601377995918
256,4.8173733099829406
257,4.8342025479942095
258,4.851026329008164
259,4.867917989002308
260,4.88462385800085
261,4.901409434998641
262,4.918187565985136
263,4.934978623001371
264,4.951787388999946
265,4.968636372999754
266,4.9854188229946885
267,5.002293786004884
268,5.018982690002304
269,5.035947494005086
270,5.052697031991556
271,5.069421089981915
272,5.0861727299925406
273,5.10296068500611
274,5.119716084009269
275,5.136537171987584
276,5.15332617299282
277,5.170186212984845
278,5.186963875981746
279,5.203822735988069
280,5.220653794007376
281,5.237432082009036
282,5.254194998007733
283,5.271033234981587
284,5.287749593000626
285,5.304696589009836
286,5.3213184000051115
287,5.338144909997936
288,5.35494639899116
289,5.3717109260032885
290,5.38857344299322
291,5.40532268199604
292,5.422137396002654
293,5.43897340100375
294,5.455764994985657
295,5.472549105994403
296,5.489352645992767
297,5.506120788981207
298,5.522945289005293
299,5.539960028982023
300,5.556585207988974
301,5.573341662005987
302,5.5901394370011985
303,5.60693578099017
304,5.623713395005325
305,5.640669182990678
306,5.657521491986699
307,5.674133859982248
308,5.690932078985497
309,5.707733521005139
310,5.724557501991512
311,5.741324348986382
312,5.758096167002805
313,5.775124951993348
314,5.791718416992808
315,5.808530862996122
316,5.825277769996319
317,5.84227225399809
318,5.85892154200701
319,5.8757187179871835
320,5.892551622004248
321,5.909317737008678
322,5.926093885005685
323,5.942914794984972
324,5.959733558993321
325,5.976535508991219
326,5.9933064070064574
327,6.010107318987139
328,6.026905770006124
329,6.0437041349941865
330,6.06053253900609
331,6.077297785988776
332,6.0941009070083965
333,6.11087415998918
334,6.127699603996007
335,6.144506651995471
336,6.161540689994581
337,6.178092249989277
338,6.194890084007056
339,6.211663358000806
340,6.228496706986334
341,6.245283814991126
342,6.262106346985092
343,6.279109595983755
344,6.295639124989975
345,6.31253255699994
346,6.329294644994661
347,6.346129846002441
348,6.362871707009617
349,6.379677021002863
350,6.396507216006285
351,6.413261693000095
352,6.430011938995449
353,6.446846659004223
354,6.463752415002091
355,6.480504248989746
356,6.49726648099022
357,6.51401990200975
358,6.530846363981254
359,6.547629785985919
360,6.564477128005819
361,6.581286047003232
362,6.5980488669883925
363,6.6149233559845015
364,6.631625023990637
365,6.648451076995116
366,6.665212984982645
367,6.682028958981391
368,6.698816532007186
369,6.715642545983428
370,6.732452853990253
371,6.749267701001372
372,6.766210056986893
373,6.7828310879995115
374,6.799598983983742
375,6.816488813987235
376,6.833256601006724
377,6.850030219997279
378,6.8668115339824
379,6.883630386990262
380,6.900474961992586
381,6.9172126349876635
382,6.934184738987824
383,6.950821729988093
384,6.967610764986603
385,6.984444982983405
386,7.0012444790045265
387,7.018001825985266
388,7.034802234004019
389,7.0516045639815275
390,7.068451783008641
391,7.085195096995449
392,7.102001417981228
393,7.118799604009837
394,7.135576921980828
395,7.152402276988141
396,7.169196322996868
397,7.186088146001566
398,7.202811851981096
399,7.219568247004645
400,7.236452028999338
401,7.253213755990146
402,7.269952333997935
403,7.286755834007636
404,7.303553792007733
405,7.320414221991086
406,7.3371796119899955
407,7.354000930004986
408,7.370770061999792
409,7.38757941298536
410,7.404461241996614
411,7.42117541198968
412,7.4381198909832165
413,7.45477650500834
414,7.471604627993656
415,7.488435523991939
416,7.505179839004995
417,7.52200070899562
418,7.538737433991628
419,7.555696044000797
420,7.57250498898793
421,7.589266925002448
422,7.605957902007503
423,7.622873030981282
424,7.639658772997791
425,7.656485882005654
426,7.673279574984917
427,7.689963388984324
428,7.706757526000729
429,7.723592930997256
430,7.740506976988399
431,7.757132319995435
432,7.774051140004303
433,7.79074926499743
434,7.807551706995582
435,7.824370274989633
436,7.841147758997977
437,7.857947768003214
438,7.874745526001789
439,7.891543982987059
440,7.908389247982996
441,7.925110559997847
442,7.942029261001153
443,7.958739592984784
444,7.975531367992517
445,7.992373146000318
446,8.009107274003327
447,8.025939357990865
448,8.042734307993669
449,8.059529486985411
450,8.076360659004422
451,8.093165092985146
452,8.109927983983653
453,8.1267035859928
454,8.143499309982872
455,8.160388972988585
456,8.17712141800439
457,8.193929548986489
458,8.210718908987474
459,8.227513955003815
460,8.24438298898167
461,8.261114221008029
462,8.278066783997929
463,8.294709562993376
464,8.311516357003711
465,8.328331812983379
466,8.345106649998343
467,8.361905665980885
468,8.378662236995297
469,8.395460726984311
470,8.412304658995708
471,8.429101479006931
472,8.445865724992473
473,8.462684261990944
474,8.479486147989519
475,8.496356196992565
476,8.513081912009511
477,8.529886144009652
478,8.546680889994605
479,8.563508207997074
480,8.580300789006287
481,8.597104563988978
482,8.613889572006883
483,8.630686516989954
484,8.64749066400691
485,8.664321807998931
486,8.68108649700298
487,8.69784685599734
488,8.714672200003406
489,8.73145802799263
490,8.748339840996778
491,8.765185333992122
492,8.781866892997641
493,8.798669213982066
494,8.815443428989965
495,8.83231643299223
496,8.849091148993466
497,8.86586353200255
498,8.882663292984944
499,8.899459270003717
500,8.916316992981592
501,8.93305625699577
502,8.949841539986664
503,8.966649351001251
504,8.983445632009534
505,9.000305255991407
506,9.017069152003387
507,9.033868052007165
508,9.050604766001925
509,9.067590791004477
510,9.08430151999346
511,9.10102800000459
512,9.117950722982641
513,9.134669527004007
514,9.15147156198509
515,9.16839592900942
516,9.185033158981241
517,9.202011902001686
518,9.21865645700018
519,9.235430559987435
520,9.252295390993822
521,9.26904880499933
522,9.285859010997228
523,9.30266145200585
524,9.319384690985316
525,9.336278750997735
526,9.35304667300079
527,9.369798572995933
528,9.386591477988986
529,9.40338402899215
530,9.420240134000778
531,9.437055199989118
532,9.453791885985993
533,9.470618466992164
534,9.487390730006155
535,9.504351962998044
536,9.521028988005128
537,9.5378378519963
538,9.554635353008052
539,9.571391784993466
540,9.588268999999855
541,9.60503624699777
542,9.621834016987123
543,9.63861895800801
544,9.655420533003053
545,9.672304788982728
546,9.689004635991296
547,9.7058219719911
548,9.722610775992507
549,9.73947987498832
550,9.756225397984963
551,9.773117757984437
552,9.789799794001738
553,9.80667108099442
554,9.823422116984148
555,9.840335688990308
556,9.857010595995234
557,9.873914021998644
558,9.890586333989631
559,9.90749093098566
560,9.924256320984568
561,9.941194910003105
562,9.957787769002607
563,9.974648739997065
564,9.991403369000182
565,10.008252833009465
566,10.025122074002866
567,10.04176888600341
568,10.058634944987716
569,10.075396681000711
