Frame,TimeCV,tVec0_0,tVec0_1,tVec0_2,tVec1_0,tVec1_1,tVec1_2,rVec0_0,rVec0_1,rVec0_2,rVec1_0,rVec1_1,rVec1_2,reprojError0,reprojError1
1,0.5512732969946228,-0.01674643297687913,0.03106317169389377,1.5331664784767696,-0.01660200366103301,0.030747003268780958,1.5323293527637447,0.09736673690615755,-2.9095232024924362,-0.6100208686509356,-0.09522909358381948,2.8765733103284465,-0.6667478625573631,0.13140302302606796,0.22736722540820228
2,0.5675116749771405,-0.01758663122221929,0.03138752883157154,1.5497714810704233,-0.017405569548401095,0.031109614980026182,1.5497714805772955,0.07624811502947473,-2.844470561984587,-0.5664543352957707,-0.0764386401504336,2.811564040540081,-0.6208109253663997,0.04551557346055699,0.04974148104277213
3,0.5842672669969033,-0.01674643297687913,0.03106317169389377,1.5331664784767696,-0.01660200366103301,0.030747003268780958,1.5323293527637447,0.09736673690615755,-2.9095232024924362,-0.6100208686509356,-0.09522909358381948,2.8765733103284465,-0.6667478625573631,0.13140302302606796,0.22736722540820228
4,0.6010820739902556,-0.01674643297687913,0.03106317169389377,1.5331664784767696,-0.01660200366103301,0.030747003268780958,1.5323293527637447,0.09736673690615755,-2.9095232024924362,-0.6100208686509356,-0.09522909358381948,2.8765733103284465,-0.6667478625573631,0.13140302302606796,0.22736722540820228
5,0.6178480869857594,-0.017870509008511004,0.03076497436302605,1.5332062225760419,-0.01799606018652267,0.031047353853640294,1.5323691535626152,-0.09488671585275732,2.8761020119719336,-0.6655090074698332,0.09771249959951997,-2.9099758639697977,-0.6111394464698925,0.12733205198658729,0.22306211053748218
6,0.6346866779786069,-0.017076185001304204,0.03058213794992983,1.5086525422356551,-0.016986018120839174,0.030256448175196238,1.5086525416294625,0.11889141267117591,-2.9666217230778975,-0.6703487271681433,-0.11359352461844838,2.932464248065701,-0.7268224302677058,0.05119170767214929,0.05574079996357147
7,0.6515646079787984,-0.016657342408786302,0.031525849054312896,1.5243606933981046,-0.016501434217049617,0.03118261556827057,1.5236291540120652,0.11640952229154997,-2.865399381423538,-0.6987978003785129,-0.11432952380199246,2.8316190049387164,-0.7558990149626732,0.2245707577018787,0.2871612788107233
8,0.6681960029818583,-0.01674643297687913,0.03106317169389377,1.5331664784767696,-0.01660200366103301,0.030747003268780958,1.5323293527637447,0.09736673690615755,-2.9095232024924362,-0.6100208686509356,-0.09522909358381948,2.8765733103284465,-0.6667478625573631,0.13140302302606796,0.22736722540820228
9,0.6850164579809643,-0.01758663122221929,0.03138752883157154,1.5497714810704233,-0.017405569548401095,0.031109614980026182,1.5497714805772955,0.07624811502947473,-2.844470561984587,-0.5664543352957707,-0.0764386401504336,2.811564040540081,-0.6208109253663997,0.04551557346055699,0.04974148104277213
10,0.7018763879896142,-0.01758663122221929,0.03138752883157154,1.5497714810704233,-0.017405569548401095,0.031109614980026182,1.5497714805772955,0.07624811502947473,-2.844470561984587,-0.5664543352957707,-0.0764386401504336,2.811564040540081,-0.6208109253663997,0.04551557346055699,0.04974148104277213
11,0.7186623879824765,-0.01758663122221929,0.03138752883157154,1.5497714810704233,-0.017405569548401095,0.031109614980026182,1.5497714805772955,0.07624811502947473,-2.844470561984587,-0.5664543352957707,-0.0764386401504336,2.811564040540081,-0.6208109253663997,0.04551557346055699,0.04974148104277213
12,0.7354778649751097,-0.016657342408786302,0.031525849054312896,1.5243606933981046,-0.016501434217049617,0.03118261556827057,1.5236291540120652,0.11640952229154997,-2.865399381423538,-0.6987978003785129,-0.11432952380199246,2.8316190049387164,-0.7558990149626732,0.2245707577018787,0.2871612788107233
13,0.7522495439916383,-0.01674643297687913,0.03106317169389377,1.5331664784767696,-0.01660200366103301,0.030747003268780958,1.5323293527637447,0.09736673690615755,-2.9095232024924362,-0.6100208686509356,-0.09522909358381948,2.8765733103284465,-0.6667478625573631,0.13140302302606796,0.22736722540820228
14,0.7690703569969628,-0.01758663122221929,0.03138752883157154,1.5497714810704233,-0.017405569548401095,0.031109614980026182,1.5497714805772955,0.07624811502947473,-2.844470561984587,-0.5664543352957707,-0.0764386401504336,2.811564040540081,-0.6208109253663997,0.04551557346055699,0.04974148104277213
15,0.785842169978423,-0.01758663122221929,0.03138752883157154,1.5497714810704233,-0.017405569548401095,0.031109614980026182,1.5497714805772955,0.07624811502947473,-2.844470561984587,-0.5664543352957707,-0.0764386401504336,2.811564040540081,-0.6208109253663997,0.04551557346055699,0.04974148104277213
16,0.8026178169820923,-0.01674643297687913,0.03106317169389377,1.5331664784767696,-0.01660200366103301,0.030747003268780958,1.5323293527637447,0.09736673690615755,-2.9095232024924362,-0.6100208686509356,-0.09522909358381948,2.8765733103284465,-0.6667478625573631,0.13140302302606796,0.22736722540820228
17,0.8193758899869863,-0.01674643297687913,0.03106317169389377,1.5331664784767696,-0.01660200366103301,0.030747003268780958,1.5323293527637447,0.09736673690615755,-2.9095232024924362,-0.6100208686509356,-0.09522909358381948,2.8765733103284465,-0.6667478625573631,0.13140302302606796,0.22736722540820228
18,0.8361831729998812,-0.01758663122221929,0.03138752883157154,1.5497714810704233,-0.017405569548401095,0.031109614980026182,1.5497714805772955,0.07624811502947473,-2.844470561984587,-0.5664543352957707,-0.0764386401504336,2.811564040540081,-0.6208109253663997,0.04551557346055699,0.04974148104277213
19,0.8529799209791236,-0.01674643297687913,0.03106317169389377,1.5331664784767696,-0.01660200366103301,0.030747003268780958,1.5323293527637447,0.09736673690615755,-2.9095232024924362,-0.6100208686509356,-0.09522909358381948,2.8765733103284465,-0.6667478625573631,0.13140302302606796,0.22736722540820228
20,0.8698257809737697,-0.016657342408786302,0.031525849054312896,1.5243606933981046,-0.016501434217049617,0.03118261556827057,1.5236291540120652,0.11640952229154997,-2.865399381423538,-0.6987978003785129,-0.11432952380199246,2.8316190049387164,-0.7558990149626732,0.2245707577018787,0.2871612788107233
21,0.8867477249877993,-0.01685242379356651,0.03264565568843901,1.559672887045563,-0.017075059624347164,0.03279231212420858,1.5589224726641686,-0.021783479873671203,2.7904413116412745,-0.35361500432582377,0.015432221385743732,-2.817147099374789,-0.2951061969606387,0.3798921216802847,0.4165842437695612
22,0.9034252409765031,-0.01687571161677917,0.030683446990955873,1.4999141873477155,-0.016988852621112386,0.031032103567610183,1.4998097937067787,-0.13230796279088702,2.875306671337308,-0.8071616670118013,0.13707569881477777,-2.9101006814255954,-0.7503717447602379,0.18292081534163615,0.18965426429635307
23,0.9201991289737634,-0.01674643297687913,0.03106317169389377,1.5331664784767696,-0.01660200366103301,0.030747003268780958,1.5323293527637447,0.09736673690615755,-2.9095232024924362,-0.6100208686509356,-0.09522909358381948,2.8765733103284465,-0.6667478625573631,0.13140302302606796,0.22736722540820228
24,0.9369954299763776,-0.01674643297687913,0.03106317169389377,1.5331664784767696,-0.01660200366103301,0.030747003268780958,1.5323293527637447,0.09736673690615755,-2.9095232024924362,-0.6100208686509356,-0.09522909358381948,2.8765733103284465,-0.6667478625573631,0.13140302302606796,0.22736722540820228
25,0.9538109589775559,-0.01758663122221929,0.03138752883157154,1.5497714810704233,-0.017405569548401095,0.031109614980026182,1.5497714805772955,0.07624811502947473,-2.844470561984587,-0.5664543352957707,-0.0764386401504336,2.811564040540081,-0.6208109253663997,0.04551557346055699,0.04974148104277213
26,0.9706318699754775,-0.017870509008511004,0.03076497436302605,1.5332062225760419,-0.01799606018652267,0.031047353853640294,1.5323691535626152,-0.09488671585275732,2.8761020119719336,-0.6655090074698332,0.09771249959951997,-2.9099758639697977,-0.6111394464698925,0.12733205198658729,0.22306211053748218
27,0.9874013279913925,-0.016657342408786302,0.031525849054312896,1.5243606933981046,-0.016501434217049617,0.03118261556827057,1.5236291540120652,0.11640952229154997,-2.865399381423538,-0.6987978003785129,-0.11432952380199246,2.8316190049387164,-0.7558990149626732,0.2245707577018787,0.2871612788107233
28,1.0041860369965434,-0.01674643297687913,0.03106317169389377,1.5331664784767696,-0.01660200366103301,0.030747003268780958,1.5323293527637447,0.09736673690615755,-2.9095232024924362,-0.6100208686509356,-0.09522909358381948,2.8765733103284465,-0.6667478625573631,0.13140302302606796,0.22736722540820228
