Time,xQTM,yQTM,zQTM,xCV0,yCV0,zCV0,v0R11,v0R12,v0R13,v0R21,v0R22,v0R23,v0R31,v0R32,v0R33,v1R11,v1R12,v1R13,v1R21,v1R22,v1R23,v1R31,v1R32,v1R33,qtmR11,qtmR12,qtmR13,qtmR21,qtmR22,qtmR23,qtmR31,qtmR32,qtmR33,xCV1,yCV1,zCV1
0.16793562399107032,0.04909635000000001,-0.024161850000000012,0.93718363,0.027371103,0.04353469,1.0264308,0.57837427,-0.685619,-0.44205186,-0.6923086,-0.6991556,0.17857827,-0.4314997,0.20275123,-0.87903357,0.6019149,-0.69381064,0.39537996,-0.69381064,-0.7122385,-0.25311843,0.39537996,-0.10650413,-0.88295287,0.55068,-0.71313,-0.43381,-0.6854,-0.68294,0.25262,-0.47642,0.15822,-0.86487,0.027805893,0.043280065,1.025883
0.18476364298840053,0.04727437000000001,-0.023437980000000025,0.89378919,0.025366876,0.042888965,0.9827742,0.55395067,-0.6878791,-0.46900004,-0.7123554,-0.683187,0.16064031,-0.43091586,0.2451079,-0.86846626,0.5767968,-0.6979894,0.424401,-0.6979894,-0.7002326,-0.235832,0.424401,-0.14995034,-0.8742237,0.54997,-0.71516,-0.43136,-0.66652,-0.68706,0.2893,-0.50327,0.1284,-0.85453,0.025852667,0.042653747,0.9824139
0.20156509598018602,0.04486114000000002,-0.02222789,0.8546175600000001,0.023788257,0.0427671,0.9525744,0.5359353,-0.6980921,-0.47480604,-0.70859444,-0.67768645,0.1965578,-0.4589851,0.23110266,-0.85786027,0.55959755,-0.7071824,0.43213844,-0.7071824,-0.6940723,-0.2734685,0.43213844,-0.13474679,-0.8593436,0.51671,-0.72949,-0.44817,-0.66734,-0.67109,0.32295,-0.53635,0.1322,-0.83357,0.024285184,0.042477034,0.9520084
0.21836045099189505,0.04351916,-0.02183131000000002,0.8363269600000001,0.022333752,0.04069452,0.88703024,0.5367124,-0.6764356,0.5043557,-0.69125015,-0.69527364,-0.19689533,0.48385224,-0.2429598,-0.8407482,0.5137155,-0.66204214,-0.54570746,-0.66204214,-0.6687609,0.120725654,-0.54570746,0.33831802,-0.8292338,0.50682,-0.73515,-0.45021,-0.66943,-0.66468,0.33176,-0.54314,0.13324,-0.829,0.021713197,0.040875953,0.8869184
0.23515514499740675,0.19,0.143,1.564,0.020220313,0.040884197,0.8908201,0.5660937,-0.6784336,0.46825826,-0.69623876,-0.69762254,-0.16903962,0.4413497,-0.2303273,-0.8672715,0.5472983,-0.66609025,-0.50674284,-0.66609025,-0.67239326,0.09037866,-0.50674284,0.32281741,-0.8573467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019628383,0.041036583,0.89072645
0.251980506000109,0.19,0.143,1.564,0.017465245,0.0394609,0.8421092,0.5311976,-0.64187366,-0.55301654,-0.7508033,-0.65907276,0.043789886,-0.39258572,0.39194557,-0.83201873,0.54837865,-0.65623105,0.5183065,-0.65623105,-0.6913371,-0.12179086,0.5183065,-0.30234715,-0.8464782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018121678,0.039333247,0.84157705
0.26872816699324176,0.19,0.143,1.564,0.015348024,0.039024588,0.8213595,0.52195823,-0.652976,0.54880047,-0.6908038,-0.70102316,-0.1770781,0.5003496,-0.28668606,-0.8169831,0.5046346,-0.6409347,-0.5784,-0.6409347,-0.66975677,0.100219585,-0.5784,0.37500468,-0.80957365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146490205,0.03919202,0.82127625
0.28572378400713205,0.19,0.143,1.564,0.0130189005,0.03703232,0.7603317,0.48384818,-0.6551,0.58028865,-0.69832325,-0.68865895,-0.19517533,0.52748036,-0.31079385,-0.79067796,0.4674002,-0.64347595,-0.60619783,-0.64347595,-0.65464187,0.119353645,-0.60619783,0.39671496,-0.78630716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012248454,0.03722972,0.7602021
0.30232114699902013,0.19,0.143,1.564,0.009628991,0.037845574,0.7725109,0.51438755,-0.66817147,-0.5375429,-0.73189026,-0.66873515,0.13088161,-0.44692516,0.32609853,-0.8330172,0.52629185,-0.6752953,0.5167138,-0.6752953,-0.69654447,-0.21219155,0.5167138,-0.24249128,-0.82944655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01033166,0.037589528,0.7719957
0.31916881998768076,0.19,0.143,1.564,0.0067946985,0.037406277,0.7447366,0.4969948,-0.6450131,-0.58047765,-0.72076625,-0.67934936,0.1377696,-0.48321033,0.3499179,-0.8025368,0.5063914,-0.6506793,0.56584823,-0.6506793,-0.71011645,-0.2172063,0.56584823,-0.26898164,-0.79538494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007559526,0.037147403,0.7443254
0.3361573090078309,0.19,0.143,1.564,0.004558086,0.037974156,0.732161,0.4779032,-0.6470313,-0.5941035,-0.7341685,-0.66555697,0.13427751,-0.48229152,0.3720005,-0.79310185,0.48499823,-0.6515961,0.58326596,-0.6515961,-0.70018995,-0.21650131,0.58326596,-0.29181588,-0.7828972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005349163,0.03773282,0.73206407
0.35281708199181594,0.19,0.143,1.564,0.0033026547,0.03896171,0.72294754,0.49596268,-0.63884926,-0.5881264,-0.736915,-0.6679229,0.104092814,-0.45932272,0.381773,-0.8020424,0.5002403,-0.64180255,0.58124787,-0.64180255,-0.7047617,-0.1898922,0.58124787,-0.30232507,-0.79125965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004103799,0.038702562,0.72190124
0.36957532598171383,0.19,0.143,1.564,0.0014399748,0.03890083,0.700636,0.48212883,-0.620394,-0.6185977,-0.73909813,-0.66714215,0.09303378,-0.4704102,0.41235012,-0.7801805,0.48484552,-0.6223842,0.61446136,-0.6223842,-0.7084631,-0.17891361,0.61446136,-0.3327431,-0.76839256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022916265,0.038712543,0.700636
0.386312007001834,0.19,0.143,1.564,0.0008707113,0.04018456,0.6975725,0.50305414,-0.6406969,-0.580038,-0.7257104,-0.6776156,0.11908631,-0.469341,0.36103272,-0.8058377,0.5041835,-0.6414067,0.5782702,-0.6414067,-0.7146841,-0.21139938,0.5782702,-0.2789695,-0.78798085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016965828,0.039884057,0.6964627
0.4031257799942978,0.19,0.143,1.564,-7.75772e-06,0.04028569,0.6844926,0.4835714,-0.6409776,-0.59607583,-0.7254924,-0.6745064,0.13675466,-0.48971364,0.36631784,-0.7911964,0.4839881,-0.6412325,0.5954632,-0.6412325,-0.71319,-0.22973102,0.5954632,-0.28316227,-0.7698358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00084057543,0.03998037,0.6837583
0.4199703549966216,0.19,0.143,1.564,-0.0008438674,0.041471984,0.6805974,0.49201182,-0.6483237,-0.5810342,-0.7119063,-0.68377465,0.16013002,-0.5011125,0.33485603,-0.79797095,0.4903483,-0.64742416,0.5834385,-0.64742416,-0.71920055,-0.2548221,0.5834385,-0.25217554,-0.7711454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.336324e-06,0.041120302,0.6797475
0.4366993859875947,0.19,0.143,1.564,-0.00083728315,0.04292758,0.6904644,0.4989874,-0.6575575,-0.564473,-0.710892,-0.683105,0.16733238,-0.49562496,0.31778258,-0.80831313,0.49743763,-0.6567649,0.56675893,-0.6567649,-0.71724004,-0.2657829,0.56675893,-0.23286602,-0.77983576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2404576e-05,0.042553775,0.6894758
0.4535179559898097,0.19,0.143,1.564,-0.0005437203,0.043658793,0.69251865,0.48920533,-0.67104125,-0.5571192,-0.6925142,-0.6871709,0.21959105,-0.53019077,0.2783878,-0.8008733,0.48849797,-0.67075086,0.5580888,-0.67075086,-0.7166564,-0.3180344,0.5580888,-0.1910417,-0.7664144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002455387,0.043245643,0.6920197
0.47036051499890164,0.19,0.143,1.564,2.5984109e-05,0.044505365,0.7020012,0.49556053,-0.65701675,-0.5681098,-0.7113851,-0.682296,0.16853346,-0.49834836,0.32062632,-0.8055108,0.4958865,-0.65718293,0.567633,-0.65718293,-0.7174157,-0.26932263,0.567633,-0.23113914,-0.77798337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263899,0.044153344,0.7013362
0.48710228700656444,0.19,0.143,1.564,0.00061983435,0.045120783,0.7019158,0.49504095,-0.6797739,-0.54114866,-0.6905084,-0.6858338,0.2298481,-0.5273828,0.25988346,-0.8089054,0.4963336,-0.68026006,0.53935075,-0.68026006,-0.7134234,-0.33187258,0.53935075,-0.1681467,-0.77392596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013804381,0.04467739,0.70120025
0.5039329979917966,0.19,0.143,1.564,0.0014823223,0.044847738,0.70221543,0.50579643,-0.66783774,-0.54604274,-0.6794824,-0.6984083,0.2247877,-0.5314825,0.25732958,-0.80703646,0.50789726,-0.66861296,0.54313636,-0.66861296,-0.725215,-0.3252943,0.54313636,-0.16437723,-0.7740714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022470884,0.04439689,0.7012336
0.5208605479856487,0.19,0.143,1.564,0.0023660045,0.04492386,0.7082973,0.49843007,-0.6620897,-0.5596469,-0.69520104,-0.690935,0.1982533,-0.5179411,0.2902517,-0.80466825,0.502212,-0.6637418,0.55428326,-0.6637418,-0.72154045,-0.2976116,0.55428326,-0.19704348,-0.7773014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031424086,0.044557374,0.7079939
0.5375304810004309,0.19,0.143,1.564,0.0036660633,0.04619296,0.72808063,0.51160705,-0.6803796,-0.5247302,-0.68950117,-0.68949854,0.22176555,-0.5126855,0.24834524,-0.82187486,0.517152,-0.68239975,0.51660854,-0.68239975,-0.71472424,-0.32318318,0.51660854,-0.15329656,-0.792886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043863407,0.045797303,0.72781634
0.5543465759838,0.19,0.143,1.564,0.0055098156,0.046025403,0.73540187,0.51544654,-0.6620551,-0.5440569,-0.69520473,-0.69427466,0.18620707,-0.5010043,0.28225115,-0.8181253,0.5237213,-0.6656293,0.5316518,-0.6656293,-0.7234985,-0.28763533,0.5316518,-0.182996,-0.79662555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006242385,0.0456552,0.7346961
0.5710595200071111,0.19,0.143,1.564,0.006583393,0.045787416,0.750759,0.5129321,-0.6880747,-0.51327753,-0.6849021,-0.6884907,0.23851573,-0.51750344,0.22920246,-0.82441276,0.5223502,-0.69115037,0.49946123,-0.69115037,-0.7105693,-0.33769706,0.49946123,-0.13191833,-0.797809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007256327,0.04532161,0.74951327
0.587928508000914,0.19,0.143,1.564,0.007067116,0.04582296,0.76693183,0.53688204,-0.69069403,-0.48445785,-0.68398136,-0.6925161,0.22932725,-0.4938898,0.20823845,-0.8442213,0.5466324,-0.69365114,0.46908537,-0.69365114,-0.7115712,-0.32838365,0.46908537,-0.111868456,-0.81983113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007709222,0.04541542,0.7664551
0.604694929003017,0.19,0.143,1.564,0.007397159,0.04471099,0.7696713,0.5255684,-0.6798144,-0.511498,-0.6863747,-0.69405824,0.21719326,-0.5026605,0.23692934,-0.8313825,0.5354614,-0.6833205,0.49634072,-0.6833205,-0.71602404,-0.31215215,0.49634072,-0.14276782,-0.810066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008059545,0.04429954,0.76866883
0.6215297819871921,0.19,0.143,1.564,0.007520533,0.044379484,0.78032756,0.5331979,-0.689783,-0.4897953,-0.68183607,-0.69311446,0.233863,-0.50079894,0.20926486,-0.8398861,0.5429329,-0.69277143,0.47464883,-0.69277143,-0.7114906,-0.32699904,0.47464883,-0.1176811,-0.81717813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008153747,0.043965634,0.7796026
0.6382903170015197,0.19,0.143,1.564,0.008150821,0.044675276,0.80976385,0.5405732,-0.6756118,-0.5013276,-0.703331,-0.68990135,0.17135233,-0.46163425,0.25997075,-0.84812087,0.5505834,-0.67995584,0.48427057,-0.67995584,-0.7136513,-0.26460817,0.48427057,-0.1684099,-0.83394516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00878325,0.044352822,0.80905724
0.6550977230072021,0.19,0.143,1.564,0.008029103,0.044345945,0.827726,0.5387851,-0.7046999,-0.46163693,-0.6918618,-0.68278474,0.23480247,-0.48066393,0.1928809,-0.85542923,0.54833275,-0.70748466,0.44586623,-0.70748466,-0.69882643,-0.32565096,0.44586623,-0.10539013,-0.8337594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008595672,0.04392089,0.82647043
0.6719025030033663,0.19,0.143,1.564,0.0074750944,0.04256632,0.83925354,0.54700786,-0.71543324,-0.43466964,-0.6855009,-0.68084425,0.25795275,-0.4804903,0.15686426,-0.8628573,0.55641097,-0.7175689,0.41892928,-0.7175689,-0.6925217,-0.34402004,0.41892928,-0.07422029,-0.8403264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008016305,0.042183835,0.83925354
0.6887986850051675,0.19,0.143,1.564,0.007433037,0.04141548,0.8377383,0.54593813,-0.68561685,-0.48154032,-0.6970532,-0.6905679,0.1929581,-0.46483162,0.23031601,-0.8549188,0.5541579,-0.6887906,0.4674147,-0.6887906,-0.70917106,-0.27575734,0.4674147,-0.15047897,-0.8399294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008026103,0.0410793,0.8369342
0.7056176709884312,0.19,0.143,1.564,0.0072442843,0.041193277,0.85454154,0.5441988,-0.68657404,-0.48214495,-0.6954393,-0.6906236,0.19850248,-0.4692673,0.22727774,-0.8533071,0.55239123,-0.6896855,0.46818566,-0.6896855,-0.70843446,-0.27840903,0.46818566,-0.1498482,-0.83862424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007831018,0.040894665,0.85447705
0.7223239830054808,0.19,0.143,1.564,0.0070242113,0.041196935,0.9088549,0.578854,-0.7002905,-0.4177574,-0.69095653,-0.69329,0.20476347,-0.43302092,0.17012404,-0.885184,0.58589566,-0.70232844,0.40430322,-0.70232844,-0.70540464,-0.28474745,0.40430322,-0.095598556,-0.8691707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007514121,0.04086753,0.90811056
0.739089676993899,0.19,0.143,1.564,0.0062066554,0.039229706,0.89648485,0.57107353,-0.72116214,-0.39217368,-0.65424824,-0.68839127,0.31317204,-0.49581674,0.07773468,-0.86494106,0.5780121,-0.72173893,0.3807819,-0.72173893,-0.6921121,-0.38666156,0.3807819,-0.008586316,-0.8399393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006665217,0.038809292,0.896394
0.7558867789921351,0.19,0.143,1.564,0.006575046,0.038624812,0.9452856,0.5710478,-0.72898865,-0.37746528,-0.6710054,-0.6793887,0.2969558,-0.47292304,0.08370531,-0.8771187,0.57776225,-0.7296804,0.36572844,-0.7296804,-0.68354076,-0.36739853,0.36572844,-0.018398205,-0.855138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006997288,0.038224246,0.9448022
0.772711130004609,0.19,0.143,1.564,0.007053572,0.03725936,0.9486457,0.58017296,-0.701909,0.41318643,-0.6502837,-0.7046388,-0.28392825,0.490439,-0.1039609,-0.8652524,0.57311857,-0.6998537,-0.42630962,-0.6998537,-0.69397086,0.2158161,-0.42630962,0.16914271,-0.87845516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065656295,0.037515435,0.9478517
0.7894532769860234,0.19,0.143,1.564,0.0061166887,0.037188128,0.9898301,0.59869945,-0.7312314,-0.32689393,-0.666631,-0.68114305,0.302733,-0.44402942,0.036671534,-0.89526147,0.6042337,-0.73131293,0.31635904,-0.73131293,-0.6816548,-0.3688711,0.31635904,0.022981256,-0.87398577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006473296,0.03679629,0.9893931
0.8062533129996154,0.19,0.143,1.564,0.0054216674,0.036321178,1.0120548,0.6127697,-0.7141821,-0.33831525,-0.6790828,-0.6948227,0.2367867,-0.40417793,0.08464836,-0.9107551,0.61713064,-0.71475786,0.32904553,-0.71475786,-0.69883096,-0.301323,0.32904553,-0.027503299,-0.8949489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057914257,0.036005106,1.0116129
0.8232128719973844,0.19,0.143,1.564,0.0051352005,0.035065874,1.0364102,0.6110029,-0.71482736,-0.34014305,-0.67723525,-0.6944888,0.24297674,-0.40991196,0.08189736,-0.90844095,0.61546516,-0.715393,0.33078003,-0.715393,-0.69820255,-0.30445212,0.33078003,-0.026944876,-0.89324886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054977424,0.03475659,1.0360683
0.8400239720067475,0.19,0.143,1.564,0.003504105,0.03426067,1.0503039,0.6196746,-0.72453284,-0.30175412,-0.66846204,-0.6886842,0.28084254,-0.41129294,0.02768018,-0.9110828,0.62268066,-0.7245523,0.29545352,-0.7245523,-0.6888648,-0.33943614,0.29545352,0.02212047,-0.89302313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038246405,0.033927403,1.0503039
0.856791083002463,0.19,0.143,1.564,0.0027694306,0.03330534,1.0903742,0.64408374,-0.71663415,-0.2675661,-0.6731764,-0.6971258,0.24667627,-0.3633039,0.021239026,-0.93142855,0.6461572,-0.71662223,0.26255187,-0.71662223,-0.69699,-0.3036435,0.26255187,0.025642594,-0.9158969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003048974,0.033002388,1.090005
0.8735783039883245,0.19,0.143,1.564,0.0009790894,0.03151497,1.0903193,0.6446471,-0.7166346,-0.26620477,-0.6725506,-0.69718903,0.24819975,-0.36346358,0.019034946,-0.93141395,0.645466,-0.71663004,0.26422518,-0.71663004,-0.69706726,-0.30213472,0.26422518,0.023207981,-0.91591465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012594329,0.031212617,1.0899501
0.8903870579961222,0.19,0.143,1.564,-0.0007957457,0.030512642,1.1017765,0.6517781,-0.72391695,-0.22611849,-0.6612722,-0.6884396,0.29794282,-0.3713548,-0.04466672,-0.927416,0.65129936,-0.7239945,0.22724688,-0.7239945,-0.68496,-0.34855175,0.22724688,0.08161943,-0.9093242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005595547,0.030175583,1.1017765
0.9072044439963065,0.19,0.143,1.564,-0.0026549431,0.029534178,1.1157097,0.62412286,-0.7328546,-0.27091467,-0.6533396,-0.6796733,0.33345386,-0.42850667,-0.031116895,-0.9030026,0.62130576,-0.7331467,0.2765412,-0.7331467,-0.67727524,-0.37964636,0.2765412,0.061596952,-0.8828327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023800863,0.029168423,1.115348
0.9238853379793,0.19,0.143,1.564,-0.00358253,0.027508175,1.1256734,0.63005805,-0.739371,-0.23739693,-0.6389199,-0.6673315,0.38268793,-0.44137082,-0.08943801,-0.8928565,0.62723494,-0.74000704,0.24282897,-0.74000704,-0.6623172,-0.42551702,0.24282897,0.11715592,-0.8717622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033472457,0.027112002,1.1256734
0.9406789779895917,0.19,0.143,1.564,-0.00543065,0.025660843,1.1256515,0.6307711,-0.73919934,-0.23603429,-0.63818425,-0.6672218,0.38410404,-0.44141668,-0.09164837,-0.8926096,0.62644106,-0.74017376,0.24436527,-0.74017376,-0.662551,-0.42403767,0.24436527,0.11475646,-0.87205374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0051952545,0.025264706,1.1256515
0.9574911599920597,0.19,0.143,1.564,-0.0065477584,0.024522385,1.1610867,0.6505986,-0.7244722,-0.2277312,-0.6560007,-0.6872125,0.31209302,-0.38260248,-0.05365546,-0.92235374,0.64616704,-0.725182,0.23786388,-0.725182,-0.6845247,-0.35046396,0.23786388,0.07441114,-0.9058674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0063186144,0.0241962,1.1610867
0.9910859639931004,0.19,0.143,1.564,-0.008304252,0.022912467,1.1695299,0.65033954,-0.7312367,0.20579457,-0.6247931,-0.66898096,-0.40261403,0.4320788,0.1332568,-0.8919364,0.65634483,-0.72942036,-0.19276245,-0.72942036,-0.6738387,0.36776003,-0.19276245,-0.11784479,-0.90972257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008492121,0.023272762,1.168977
1.0078630349889863,0.19,0.143,1.564,-0.00904696,0.022551084,1.1820962,0.68244916,-0.7174335,-0.13982932,-0.6469033,-0.6818932,0.3413763,-0.3402635,-0.14251593,-0.92946756,0.6767326,-0.71982676,0.15453938,-0.71982676,-0.6760997,-0.37698582,0.15453938,0.15728517,-0.9132356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008897823,0.022186805,1.181346
1.0247015409986489,0.19,0.143,1.564,-0.010322246,0.021606393,1.1562828,0.64973193,-0.7208492,-0.24129832,-0.6155936,-0.68518215,0.38931978,-0.44597414,-0.104411766,-0.8889349,0.6415589,-0.7228036,0.25682127,-0.7228036,-0.68108064,-0.421897,0.25682127,0.11697929,-0.8695089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010085437,0.021220697,1.1562828
1.0414996719919145,0.19,0.143,1.564,-0.010322246,0.021606393,1.1562828,0.64973193,-0.7208492,-0.24129832,-0.6155936,-0.68518215,0.38931978,-0.44597414,-0.104411766,-0.8889349,0.6415589,-0.7228036,0.25682127,-0.7228036,-0.68108064,-0.421897,0.25682127,0.11697929,-0.8695089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010085437,0.021220697,1.1562828
