Time,xQTM,yQTM,zQTM,xCV,yCV,zCV,v0R11,v0R12,v0R13,v0R21,v0R22,v0R23,v0R31,v0R32,v0R33,v1R11,v1R12,v1R13,v1R21,v1R22,v1R23,v1R31,v1R32,v1R33,qtmR11,qtmR12,qtmR13,qtmR21,qtmR22,qtmR23,qtmR31,qtmR32,qtmR33
0.0,0.027709920000000027,-0.02726152000000001,1.3524224900000001,-0.016400167821105628,0.0607072763234135,1.693989939589201,0.6716669799417256,-0.721946310436713,-0.16630391728031685,-0.6258849359804683,-0.6730614980547973,0.39402571838517975,-0.39639817730242705,-0.16056694766685042,-0.903928504002537,0.6634715094718483,-0.7253702988817157,0.18342160619566142,-0.7253702988817157,-0.6603716958779083,-0.4574663781742907,0.18342160619566142,0.1942862650410098,-0.8701040324126194,0.69437,-0.63686,-0.33505,-0.69201,-0.71867,-0.06811,-0.19741,0.27915,-0.93974
0.016928615004871972,0.028822409999999993,-0.027282870000000015,1.33564254,-0.016187403622800488,0.056960202028808055,1.6161751571202094,0.6589506655161481,-0.7193718119287611,0.21974580000117694,-0.538816609056038,-0.6552812784186497,-0.5294177065034497,0.5248434835464557,0.2304574632255403,-0.8194075148681943,0.6686123678274972,-0.715223907340781,-0.20350003429064512,-0.715223907340781,-0.6702758698145814,0.4706895912402931,-0.20350003429064512,-0.19795206670427165,-0.8585097813896776,0.68819,-0.64267,-0.33671,-0.69756,-0.7137,-0.06349,-0.19951,0.27857,-0.93947
0.16800573200453073,0.02793364000000001,-0.032825190000000004,1.11004945,-0.016400167821105628,0.0607072763234135,1.693989939589201,0.6716669799417256,-0.721946310436713,-0.16630391728031685,-0.6258849359804683,-0.6730614980547973,0.39402571838517975,-0.39639817730242705,-0.16056694766685042,-0.903928504002537,0.6634715094718483,-0.7253702988817157,0.18342160619566142,-0.7253702988817157,-0.6603716958779083,-0.4574663781742907,0.18342160619566142,0.1942862650410098,-0.8701040324126194,0.62093,-0.68048,-0.3891,-0.72339,-0.68863,0.04992,-0.30192,0.25047,-0.91984
0.40319082800124306,0.004295890000000024,-0.05356267000000001,1.04719279,-0.016187403622800488,0.056960202028808055,1.6161751571202094,0.6589506655161481,-0.7193718119287611,0.21974580000117694,-0.538816609056038,-0.6552812784186497,-0.5294177065034497,0.5248434835464557,0.2304574632255403,-0.8194075148681943,0.6686123678274972,-0.715223907340781,-0.20350003429064512,-0.715223907340781,-0.6702758698145814,0.4706895912402931,-0.20350003429064512,-0.19795206670427165,-0.8585097813896776,0.60426,-0.70147,-0.3779,-0.70883,-0.68987,0.14713,-0.36391,0.17897,-0.91408
0.5543909419939155,-0.009217329999999996,-0.04981950000000002,1.12470525,-0.016187403622800488,0.056960202028808055,1.6161751571202094,0.6589506655161481,-0.7193718119287611,0.21974580000117694,-0.538816609056038,-0.6552812784186497,-0.5294177065034497,0.5248434835464557,0.2304574632255403,-0.8194075148681943,0.6686123678274972,-0.715223907340781,-0.20350003429064512,-0.715223907340781,-0.6702758698145814,0.4706895912402931,-0.20350003429064512,-0.19795206670427165,-0.8585097813896776,0.6797,-0.67416,-0.28898,-0.68191,-0.72592,0.0896,-0.27018,0.13616,-0.95313
0.6384456380037591,-0.017886829999999992,-0.045066789999999995,1.17941142,-0.016187403622800488,0.056960202028808055,1.6161751571202094,0.6589506655161481,-0.7193718119287611,0.21974580000117694,-0.538816609056038,-0.6552812784186497,-0.5294177065034497,0.5248434835464557,0.2304574632255403,-0.8194075148681943,0.6686123678274972,-0.715223907340781,-0.20350003429064512,-0.715223907340781,-0.6702758698145814,0.4706895912402931,-0.20350003429064512,-0.19795206670427165,-0.8585097813896776,0.69983,-0.66254,-0.26698,-0.67975,-0.73256,0.0361,-0.2195,0.15621,-0.96302
0.7728236399998423,-0.033181970000000005,-0.04013554,1.24937085,-0.016400167821105628,0.0607072763234135,1.693989939589201,0.6716669799417256,-0.721946310436713,-0.16630391728031685,-0.6258849359804683,-0.6730614980547973,0.39402571838517975,-0.39639817730242705,-0.16056694766685042,-0.903928504002537,0.6634715094718483,-0.7253702988817157,0.18342160619566142,-0.7253702988817157,-0.6603716958779083,-0.4574663781742907,0.18342160619566142,0.1942862650410098,-0.8701040324126194,0.70356,-0.63666,-0.3157,-0.67921,-0.73309,-0.03527,-0.20898,0.23924,-0.9482
0.8567512260051444,-0.03397945000000002,-0.04018368000000003,1.2708028800000002,-0.015917569718170904,0.05878255313868977,1.6399002719698534,0.6514901413939236,-0.6992066680053584,-0.29439876202757675,-0.5567716804713292,-0.7042471035388324,0.44050120656168157,-0.5153308563356724,-0.12306929988429108,-0.8481085166028772,0.6410540285001874,-0.7019337367552053,0.31038486069484017,-0.7019337367552053,-0.6941401877258314,-0.49974802731654433,0.31038486069484017,0.15955697724894904,-0.8086489642883785,0.71853,-0.63869,-0.27528,-0.6804,-0.72755,-0.08794,-0.14411,0.25049,-0.95733
1.075178101003985,-0.03465403,-0.04670849000000002,1.29648839,-0.01600779204265021,0.05878421211317261,1.667302404639598,0.6530466100714907,-0.7144432737198924,0.2511989922562138,-0.5561184907821745,-0.6775542660983824,-0.48130285756687424,0.5140645380536288,0.17461679509223998,-0.839789631745608,0.6624926377851128,-0.7113895001723195,-0.23458150806297895,-0.7113895001723195,-0.6885704411980594,0.4213569864218847,-0.23458150806297895,-0.1406972869421703,-0.8760307106879109,0.69478,-0.6787,-0.23801,-0.71407,-0.69049,-0.11548,-0.08597,0.25019,-0.96437
1.1422834010008955,-0.036085809999999996,-0.053505,1.31124562,-0.016187403622800488,0.056960202028808055,1.6161751571202094,0.6589506655161481,-0.7193718119287611,0.21974580000117694,-0.538816609056038,-0.6552812784186497,-0.5294177065034497,0.5248434835464557,0.2304574632255403,-0.8194075148681943,0.6686123678274972,-0.715223907340781,-0.20350003429064512,-0.715223907340781,-0.6702758698145814,0.4706895912402931,-0.20350003429064512,-0.19795206670427165,-0.8585097813896776,0.68042,-0.69757,-0.22455,-0.73094,-0.66796,-0.13982,-0.05246,0.25927,-0.96438
